gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RP11-802O23.3	chr3	44	52	62	0
RP11-802O23.4	chr3	0	0	0	0
RP11-802O4.1	chr18	2	7	1	0
RP11-803A13.3	chr2	0	0	0	0
RP11-803B1.2	chr3	0	0	0	0
RP11-803B1.3	chr3	0	0	0	0
RP11-803D5.4	chr2	0	0	1	0
RP11-803D5.5	chr2	1	0	90	0
RP11-803F22.1	chr17	0	0	1	0
RP11-803J6.1	chr2	3270	4079	5480	3
RP11-803J6.2	chr2	0	0	0	0
RP11-803P9.1	chr3	5	4	8	0
RP11-804A23.1	chr11	0	0	0	0
RP11-804A23.2	chr11	55	63	28	0
RP11-804A23.4	chr11	94	132	25	0
RP11-804C24.1	chr4	51	18	12	0
RP11-804F13.1	chr12	0	0	0	0
RP11-804F13.2	chr12	0	0	0	0
RP11-804H8.7	chr3	0	0	0	0
RP11-804L24.2	chr14	0	0	0	0
RP11-804M7.2	chr14	0	0	0	0
RP11-804N13.1	chr5	2	0	3	0
RP11-805F19.1	chr18	0	0	0	0
RP11-805F19.2	chr18	0	0	0	0
RP11-805F19.3	chr18	0	0	0	0
RP11-805F19.4	chr18	1	11	21	0
RP11-805F19.5	chr18	0	0	0	0
RP11-805F19.6	chr18	0	0	0	0
RP11-805I24.1	chr16	0	0	0	0
RP11-805I24.3	chr16	0	0	0	0
RP11-805I24.4	chr16	0	0	0	0
RP11-805J14.3	chr11	0	0	1	0
RP11-805J14.5	chr11	307	408	40	0
RP11-805L22.1	chr17	0	0	0	0
RP11-805L22.3	chr17	0	0	0	0
RP11-806K15.1	chr4	0	0	1	0
RP11-806L2.2	chr18	4	2	0	0
RP11-806L2.4	chr18	5	2	2	0
RP11-806L2.5	chr18	0	0	0	0
RP11-806L2.6	chr18	2	0	1	0
RP11-806N19.2	chr11	0	0	0	0
RP11-806O11.1	chr8	5	2	1	0
RP11-807C20.2	chr17	0	0	1	0
RP11-807C20.3	chr17	3037	2795	1581	2
RP11-807E13.2	chr18	0	0	0	0
RP11-807E13.3	chr18	0	0	0	0
RP11-807G9.2	chr1	53	31	20	0
RP11-807H22.10	chr11	172	171	711	0
RP11-807H22.6	chr11	0	0	0	0
RP11-807H22.7	chr11	0	0	0	0
RP11-807H22.9	chr11	0	0	19	0
RP11-807H7.2	chr4	7	1	1	0
RP11-808E20.1	chr2	0	0	0	0
RP11-809C18.3	chr10	2	0	1	0
RP11-809F4.3	chr3	0	0	0	0
RP11-809F4.4	chr3	0	0	0	0
RP11-809H16.2	chr15	0	0	0	0
RP11-809H16.3	chr15	0	0	0	0
RP11-809H16.4	chr15	0	0	0	0
RP11-809H16.5	chr15	2	3	3	0
RP11-809H16.6	chr15	0	0	0	0
RP11-809M12.2	chr10	0	8	9	0
RP11-809N15.2	chr6	0	0	0	0
RP11-809N15.3	chr6	0	0	0	0
RP11-809N8.2	chr11	20	33	66	0
RP11-809N8.4	chr11	0	0	3	0
RP11-809N8.5	chr11	1	0	4	0
RP11-809N8.6	chr11	0	0	0	0
RP11-809O17.1	chr8	43	2	17	0
RP11-80A15.1	chr14	84	141	61	0
RP11-80B9.1	chr1	3	6	2	0
RP11-80B9.4	chr1	0	0	0	0
RP11-80F22.14	chr16	0	0	0	0
RP11-80F22.15	chr16	0	0	0	0
RP11-80F22.16	chr16	0	0	0	0
RP11-80F22.17	chr16	0	0	0	0
RP11-80F22.18	chr16	0	0	0	0
RP11-80F22.4	chr16	0	0	0	0
RP11-80F22.8	chr16	0	0	0	0
RP11-80G8.1	chr15	0	0	0	0
RP11-80H18.4	chr3	0	0	1	0
RP11-80H5.2	chr10	1	1	1	0
RP11-80H5.6	chr10	0	0	1	0
RP11-80H5.7	chr10	2	16	16	0
RP11-80H5.9	chr10	5	28	12	0
RP11-80H8.3	chr3	0	0	0	0
RP11-80H8.4	chr3	12	23	3	0
RP11-80I15.1	chr9	5	8	0	0
RP11-80I15.4	chr9	1	2	4	0
RP11-80I3.1	chr9	0	1	0	0
RP11-80K21.4	chr10	3	4	3	0
RP11-80N2.2	chr12	0	0	0	0
RP11-80N9.1	chr1	0	0	0	0
RP11-80O3.1	chr12	0	0	0	0
RP11-80P20.3	chr3	9	16	7	0
RP11-810B23.1	chr10	0	0	0	0
RP11-810C16.2	chr5	6	13	3	0
RP11-810D13.1	chr4	0	0	0	0
RP11-810F22.1	chr11	0	0	0	0
RP11-810H18.1	chr1	0	0	0	0
RP11-810H22.1	chr15	0	0	0	0
RP11-810K23.10	chr15	0	0	0	0
RP11-810K23.6	chr15	0	0	0	0
RP11-810K23.7	chr15	0	0	0	0
RP11-810K23.9	chr15	0	0	0	0
RP11-810M2.2	chr17	68	52	1145	0
RP11-810O3.2	chrX	0	1	0	0
RP11-810P12.1	chr11	0	0	0	0
RP11-810P12.6	chr11	0	0	0	0
RP11-810P12.7	chr11	0	1	4	0
RP11-810P12.8	chr11	1	0	1	0
RP11-810P8.1	chr4	1	0	0	0
RP11-811I15.1	chr5	0	2	0	0
RP11-811I7.2	chr11	0	0	0	0
RP11-811I7.3	chr11	0	0	0	0
RP11-811J10.1	chr5	0	0	0	0
RP11-812D23.1	chr12	0	0	0	0
RP11-812E19.10	chr16	0	0	0	0
RP11-812E19.12	chr16	0	0	0	0
RP11-812E19.13	chr16	0	0	0	0
RP11-812E19.14	chr16	0	0	0	0
RP11-812E19.3	chr16	0	0	0	0
RP11-812E19.5	chr16	0	0	0	0
RP11-812E19.7	chr16	0	0	0	0
RP11-812F18.1	chr4	0	0	0	0
RP11-812I20.2	chr6	0	0	0	0
RP11-813B8.1	chr8	0	0	0	0
RP11-813B8.2	chr8	0	0	0	0
RP11-813C7.1	chr2	35	23	47	0
RP11-813F20.2	chr18	0	0	0	0
RP11-813F20.4	chr18	0	0	0	0
RP11-813I20.2	chr14	0	0	0	0
RP11-813N20.2	chr4	0	0	0	0
RP11-813P10.1	chr12	0	0	0	0
RP11-813P10.2	chr12	0	0	0	0
RP11-814E24.1	chr7	0	0	0	0
RP11-814E24.3	chr7	0	0	1	0
RP11-814H16.2	chr4	0	0	1	0
RP11-814M22.2	chr3	0	0	0	0
RP11-814P5.1	chr15	2717	2124	2683	0
RP11-815D16.1	chr12	0	0	0	0
RP11-815I22.1	chr3	0	0	0	0
RP11-815I9.3	chr17	0	0	0	0
RP11-815I9.5	chr17	0	0	0	0
RP11-815I9.7	chr17	0	1	2	0
RP11-815J21.1	chr15	0	1	1	0
RP11-815J21.2	chr15	22	24	154	0
RP11-815J21.3	chr15	0	0	1	0
RP11-815J21.4	chr15	22	26	8	0
RP11-815J4.1	chr18	0	0	0	0
RP11-815J4.5	chr18	0	0	0	0
RP11-815J4.6	chr18	24	335	193	0
RP11-815J4.7	chr18	0	1	14	0
RP11-816B18.1	chr2	0	1	1	0
RP11-816B4.1	chr3	0	0	0	0
RP11-816B4.3	chr3	1	0	0	0
RP11-816J6.3	chr3	0	4	1	0
RP11-816J8.1	chr14	0	0	0	0
RP11-817G13.3	chr14	0	0	2	0
RP11-817I4.1	chr12	21	22	61	0
RP11-817I4.2	chr12	11	7	18	0
RP11-817J15.2	chr11	0	0	0	0
RP11-817J15.3	chr11	0	0	1	0
RP11-817O13.1	chr15	0	0	0	0
RP11-817O13.8	chr15	88	76	113	0
RP11-817O13.9	chr15	9	9	4	0
RP11-818C3.1	chr4	0	0	0	0
RP11-818F20.5	chr12	0	0	0	0
RP11-818F20.6	chr12	0	0	0	0
RP11-818O24.2	chr17	0	0	0	0
RP11-818O24.3	chr17	0	0	0	0
RP11-819C21.1	chr11	44	19	25	0
RP11-819M15.1	chr11	0	0	26	0
RP11-819M15.2	chr11	0	0	4	0
RP11-81A1.10	chr15	6	2	5	0
RP11-81A1.11	chr15	0	0	0	0
RP11-81A1.12	chr15	8	10	0	0
RP11-81A1.3	chr15	0	0	0	0
RP11-81A1.4	chr15	0	0	3	0
RP11-81A1.6	chr15	90	72	136	0
RP11-81A1.7	chr15	0	0	0	0
RP11-81A1.8	chr15	0	0	0	0
RP11-81A22.4	chr17	100	62	145	0
RP11-81B23.1	chr5	0	0	0	0
RP11-81D17.1	chr3	0	0	0	0
RP11-81F13.1	chr14	0	0	0	0
RP11-81F13.2	chr14	0	0	0	0
RP11-81F8.1	chr2	0	0	0	0
RP11-81G4.1	chr13	0	0	0	0
RP11-81H14.1	chr12	6	0	1	0
RP11-81H14.3	chr12	0	0	0	0
RP11-81H14.4	chr12	0	0	0	0
RP11-81K13.1	chr12	253	329	669	0
RP11-81K2.1	chr17	0	0	0	0
RP11-81K2.2	chr17	1	5	1	0
RP11-81M19.1	chr11	0	0	0	0
RP11-81M19.3	chr11	0	0	0	0
RP11-820I16.1	chr18	2	0	0	0
RP11-820I16.2	chr18	0	0	0	0
RP11-820I16.3	chr18	0	0	0	0
RP11-820I16.4	chr18	1	1	5	0
RP11-820K3.3	chr12	0	0	1	0
RP11-820K3.4	chr12	1	1	0	0
RP11-820K3.7	chr12	0	0	0	0
RP11-822E23.2	chr17	0	0	0	0
RP11-822E23.3	chr17	0	0	0	0
RP11-822E23.4	chr17	0	0	0	0
RP11-822E23.5	chr17	0	0	0	0
RP11-822E23.6	chr17	0	0	0	0
RP11-822E23.7	chr17	0	0	0	0
RP11-822I2.1	chr11	78	67	53	0
RP11-822P1.1	chr11	0	0	0	0
RP11-822P4.2	chr11	86	207	74	0
RP11-823E8.3	chr12	142	233	530	0
RP11-823P9.3	chr5	0	0	2	0
RP11-823P9.4	chr5	1	0	0	0
RP11-824M15.3	chr18	5	0	0	0
RP11-825M14.1	chr15	0	0	0	0
RP11-826F13.1	chr11	0	0	0	0
RP11-826N14.1	chr5	0	0	0	0
RP11-826N14.2	chr5	0	0	0	0
RP11-826N14.7	chr5	6	509	1062	0
RP11-826N14.8	chr5	53	302	110	0
RP11-829H16.1	chr14	0	0	0	0
RP11-829H16.2	chr14	0	0	0	0
RP11-829H16.3	chr14	42	5	71	0
RP11-829H16.5	chr14	0	0	0	0
RP11-82B23.3	chr3	0	0	0	0
RP11-82K18.2	chr1	1	0	0	0
RP11-82L18.2	chr9	23	52	8	0
RP11-82L20.1	chr1	0	0	0	0
RP11-82L7.4	chr15	9	1	1	0
RP11-82O18.2	chr16	0	0	0	0
RP11-82O19.1	chr17	0	0	0	0
RP11-82O19.2	chr17	0	0	1	0
RP11-82O2.2	chr1	0	0	0	0
RP11-830F9.5	chr16	12	14	1	0
RP11-830F9.6	chr16	0	0	2	0
RP11-830F9.7	chr16	2	6	3	0
RP11-831A10.1	chr11	2	2	0	0
RP11-831A10.3	chr11	0	0	0	0
RP11-831A10.4	chr11	1	2	0	0
RP11-831F12.2	chr14	0	0	1	0
RP11-831F12.4	chr14	0	0	0	0
RP11-831H9.11	chr11	157	129	80	0
RP11-831H9.3	chr11	0	0	0	0
RP11-832A4.7	chr11	0	0	1	0
RP11-832N8.1	chr11	0	0	0	0
RP11-834C11.10	chr12	2	1	7	0
RP11-834C11.11	chr12	21	39	29	0
RP11-834C11.12	chr12	63	29	139	0
RP11-834C11.14	chr12	133	69	230	0
RP11-834C11.6	chr12	3	0	0	0
RP11-834C11.7	chr12	1	0	0	0
RP11-834C11.8	chr12	6	0	2	0
RP11-835E18.4	chr18	238	49	24	0
RP11-835E18.5	chr18	56	67	4	0
RP11-835E18.6	chr18	0	1	0	0
RP11-837J7.3	chr12	2	5	0	0
RP11-837J7.4	chr12	15	9	26	0
RP11-838I13.5	chr11	0	0	0	0
RP11-838N2.5	chr18	0	1	0	0
RP11-839D17.3	chr11	6	0	98	0
RP11-839G9.1	chr18	2	1	1	0
RP11-83A16.1	chr1	0	0	0	0
RP11-83A24.1	chr4	4	0	0	0
RP11-83B20.1	chr12	15	3	1	0
RP11-83B20.10	chr12	1	0	0	0
RP11-83B20.2	chr12	0	0	3	0
RP11-83B20.3	chr12	4	1	1	0
RP11-83B20.4	chr12	0	0	0	0
RP11-83B20.5	chr12	0	1	0	0
RP11-83B20.6	chr12	0	0	2	0
RP11-83B20.7	chr12	0	0	0	0
RP11-83B20.8	chr12	2	0	0	0
RP11-83B20.9	chr12	0	0	0	0
RP11-83B6.1	chr2	0	0	0	0
RP11-83C7.3	chr4	0	0	0	0
RP11-83J16.1	chr15	1	0	2	0
RP11-83J21.3	chr9	0	0	1	0
RP11-83M16.1	chr5	0	0	0	0
RP11-83M16.3	chr5	1	3	4	0
RP11-83M16.4	chr5	0	1	12	0
RP11-83M16.6	chr5	2	2	8	0
RP11-83M8.1	chr2	3	2	2	0
RP11-83N9.6	chr9	11	0	3	0
RP11-840I19.3	chr14	2	4	11	0
RP11-840I19.5	chr14	6	10	3	0
RP11-841C19.1	chr12	0	0	0	0
RP11-841C19.4	chr12	0	0	0	0
RP11-841O20.2	chr14	27	35	139	0
RP11-843A23.1	chr11	0	0	0	0
RP11-843B15.1	chr12	0	0	0	0
RP11-843B15.2	chr12	0	0	3	0
RP11-843B15.3	chr12	0	0	0	0
RP11-843B15.4	chr12	7	15	0	0
RP11-843F11.1	chr11	0	0	0	0
RP11-843P14.1	chr5	41	43	3	0
RP11-843P14.2	chr5	18	9	3	0
RP11-844G16.3	chr15	1	0	0	0
RP11-844P9.1	chr5	0	1	3	0
RP11-844P9.2	chr5	31	108	84	0
RP11-844P9.4	chr5	0	0	0	0
RP11-844P9.5	chr5	12	147	5	0
RP11-844P9.6	chr5	24	228	86	0
RP11-845C23.2	chr18	1	2	0	0
RP11-845C23.3	chr18	99	143	77	0
RP11-845M18.6	chr12	2	3	1	0
RP11-845M18.7	chr12	0	0	0	0
RP11-846C15.2	chr18	0	0	0	0
RP11-846F4.10	chr17	0	0	0	0
RP11-846F4.11	chr17	0	0	0	0
RP11-846F4.12	chr17	0	0	0	0
RP11-846F4.14	chr17	0	0	0	0
RP11-846F4.6	chr17	0	0	3	0
RP11-847H18.2	chr12	16	19	4	0
RP11-847H18.3	chr12	5	5	8	0
RP11-848D3.4	chr12	0	0	0	0
RP11-848D3.5	chr12	0	0	0	0
RP11-848G14.5	chr5	0	0	178	0
RP11-848P1.10	chr17	0	0	0	0
RP11-848P1.2	chr17	4	18	9	0
RP11-848P1.3	chr17	0	4	0	0
RP11-848P1.4	chr17	0	0	1	0
RP11-848P1.7	chr17	0	0	11	0
RP11-848P1.9	chr17	29	17	29	0
RP11-849F2.10	chr17	0	0	1	0
RP11-849F2.4	chr17	0	0	0	0
RP11-849F2.5	chr17	47	24	3	0
RP11-849F2.7	chr17	3492	2929	2538	9
RP11-849F2.9	chr17	15	9	9	0
RP11-849H4.2	chr11	57	90	51	0
RP11-849H4.4	chr11	3286	3488	6058	4
RP11-849I19.2	chr18	0	0	0	0
RP11-849N15.1	chr17	0	0	3	0
RP11-849N15.3	chr17	15	5	75	0
RP11-849N15.4	chr17	0	0	1	0
RP11-849N15.5	chr17	0	0	0	0
RP11-849N15.6	chr17	0	0	0	0
RP11-84A12.1	chr2	0	0	0	0
RP11-84A14.4	chr1	1	0	0	0
RP11-84A14.5	chr1	13	7	38	0
RP11-84A14.7	chr1	0	0	0	0
RP11-84A14.8	chr1	0	0	0	0
RP11-84A19.2	chr1	0	0	1	0
RP11-84A19.3	chr1	0	0	1	0
RP11-84A19.4	chr1	0	2	1	0
RP11-84C10.1	chr14	1	0	0	0
RP11-84C10.2	chr14	0	0	0	0
RP11-84C10.3	chr14	0	0	0	0
RP11-84C10.4	chr14	202	106	47	0
RP11-84C13.2	chr4	2	0	0	0
RP11-84D1.2	chr1	0	0	0	0
RP11-84E17.1	chr7	0	0	0	0
RP11-84E24.4	chr17	21	24	25	0
RP11-84H6.1	chr4	0	0	0	0
RP11-84K19.1	chr7	1	1	0	0
RP11-84N19.1	chr4	0	0	0	0
RP11-84O12.2	chr1	0	0	0	0
RP11-84O12.3	chr1	0	0	0	0
RP11-84O12.5	chr1	4	1	0	0
RP11-850A17.1	chr18	52	33	59	0
RP11-850F7.7	chr12	0	0	0	0
RP11-851M3.1	chr11	0	0	0	0
RP11-852E15.2	chr3	0	0	0	0
RP11-852E15.3	chr3	108	235	109	0
RP11-852E15.4	chr3	0	4	1	0
RP11-854K16.3	chr15	0	0	0	0
RP11-854K16.4	chr15	0	0	0	0
RP11-855A2.1	chr17	0	0	2	0
RP11-855A2.2	chr17	4	7	172	0
RP11-855A2.3	chr17	1	0	0	0
RP11-855C21.1	chr5	0	0	0	0
RP11-855O10.2	chr11	0	0	2	0
RP11-855O10.3	chr11	0	0	0	0
RP11-856B14.10	chr11	0	0	0	0
RP11-856F16.2	chr11	201	191	35	0
RP11-856M7.1	chr18	2	6	0	0
RP11-856M7.2	chr18	188	216	31	0
RP11-856M7.4	chr18	0	0	0	0
RP11-856M7.7	chr18	0	0	0	0
RP11-856M7.8	chr18	0	0	0	0
RP11-856M9.1	chr11	10	80	35	0
RP11-857B24.1	chr14	0	1	0	0
RP11-857B24.3	chr14	0	0	0	0
RP11-857B24.5	chr14	0	1	0	0
RP11-85A1.3	chr10	5	5	9	0
RP11-85B7.2	chr17	9	10	2	0
RP11-85B7.4	chr17	0	0	0	0
RP11-85B7.5	chr17	0	3	0	0
RP11-85D18.1	chr2	0	0	0	0
RP11-85E16.1	chr7	0	0	0	0
RP11-85G18.6	chr10	8	1	7	0
RP11-85G20.1	chr14	0	0	0	0
RP11-85G20.2	chr14	0	0	0	0
RP11-85G21.1	chr1	0	0	0	0
RP11-85G21.4	chr1	0	2	1	0
RP11-85I17.2	chr8	21	12	16	0
RP11-85I21.1	chr3	0	0	0	0
RP11-85K15.3	chr14	21	21	30	0
RP11-85L21.5	chrX	0	0	0	0
RP11-85L21.6	chrX	0	0	0	0
RP11-85M22.1	chr8	0	0	0	0
RP11-85O21.2	chr9	0	0	0	0
RP11-85O21.4	chr9	0	0	0	0
RP11-85O21.5	chr9	0	1	2	0
RP11-860B13.1	chr12	36	36	126	0
RP11-860B13.3	chr12	1	0	15	0
RP11-861A13.2	chr3	23	14	15	0
RP11-861E21.1	chr18	0	0	0	0
RP11-861E21.2	chr18	345	258	570	1
RP11-861E21.3	chr18	2	0	1	0
RP11-861E23.2	chr11	0	0	0	0
RP11-861L17.2	chr18	0	0	0	0
RP11-861L17.3	chr18	0	1	0	0
RP11-861L17.4	chr18	3	7	0	0
RP11-862L9.2	chr18	1	0	0	0
RP11-862L9.3	chr18	6	10	8	0
RP11-862L9.4	chr18	0	1	0	0
RP11-862P13.1	chr14	0	0	0	0
RP11-863H1.1	chr12	0	0	0	0
RP11-863K10.2	chr8	0	0	0	0
RP11-863K10.4	chr8	1	3	9	0
RP11-863K10.7	chr8	1	3	5	0
RP11-863P13.1	chr16	0	0	2	0
RP11-863P13.2	chr16	0	0	0	0
RP11-863P13.3	chr16	1	0	2	0
RP11-863P13.4	chr16	3	0	7	0
RP11-863P13.5	chr16	6	1	0	0
RP11-863P13.6	chr16	4	0	0	0
RP11-864G5.1	chr11	2	0	0	0
RP11-864G5.3	chr11	119	114	571	0
RP11-864G5.7	chr11	0	0	0	0
RP11-864G5.8	chr11	0	0	0	0
RP11-864I4.1	chr11	6982	5374	44839	0
RP11-864I4.3	chr11	0	0	0	0
RP11-864I4.4	chr11	0	0	3	0
RP11-864J10.2	chr12	2	0	6	0
RP11-864J10.4	chr12	11	7	48	0
RP11-864N7.1	chr11	0	0	0	0
RP11-864N7.2	chr11	0	132	190	0
RP11-864N7.4	chr11	2	7	2	0
RP11-865I6.2	chr8	7	15	1	0
RP11-866E20.1	chr18	0	0	0	0
RP11-866E20.3	chr18	0	0	0	0
RP11-867G2.4	chr11	0	0	0	0
RP11-867G2.5	chr11	0	1	0	0
RP11-867G2.8	chr11	1	0	155	0
RP11-867G23.1	chr11	25	8	7	0
RP11-867G23.10	chr11	11	24	45	0
RP11-867G23.12	chr11	22	33	2	0
RP11-867G23.13	chr11	0	0	2	0
RP11-867G23.2	chr11	6	4	1	0
RP11-867G23.3	chr11	15	12	932	0
RP11-867G23.4	chr11	137	131	1257	0
RP11-867G23.8	chr11	40	28	196	0
RP11-867O8.10	chr11	0	0	0	0
RP11-867O8.11	chr11	23	68	58	0
RP11-867O8.5	chr11	0	0	1	0
RP11-867O8.9	chr11	705	642	1407	1
RP11-86A5.1	chrX	0	0	0	0
RP11-86H7.6	chr1	0	0	0	0
RP11-86K22.1	chr15	1	0	0	0
RP11-86K22.2	chr15	8	1	3	0
RP11-872D17.4	chr11	6	7	50	0
RP11-872D17.8	chr11	132	67	106	0
RP11-873E20.1	chr18	6	16	7	0
RP11-874G11.1	chr12	2	10	1	0
RP11-874J12.3	chr18	0	0	0	0
RP11-874J12.4	chr18	1	18	4	0
RP11-875G18.1	chr11	0	0	0	0
RP11-875H7.1	chr3	0	0	0	0
RP11-875H7.2	chr3	0	0	0	0
RP11-875H7.5	chr3	0	0	0	0
RP11-875O11.1	chr8	309	217	543	0
RP11-875O11.2	chr8	2	15	3	0
RP11-875O11.3	chr8	0	0	0	0
RP11-875O11.4	chr8	1	0	1	0
RP11-875O11.5	chr8	3	0	0	0
RP11-876B24.1	chrX	9	8	7	0
RP11-876F14.1	chr11	0	0	0	0
RP11-876F14.2	chr11	0	0	0	0
RP11-876N24.1	chr16	1	0	0	0
RP11-876N24.2	chr16	1	0	0	0
RP11-876N24.3	chr16	42	93	55	0
RP11-879F14.1	chr18	0	0	0	0
RP11-879F14.2	chr18	0	0	0	0
RP11-879F14.3	chr18	0	0	0	0
RP11-87C12.2	chr12	220	155	827	1
RP11-87C12.5	chr12	16	18	18	0
RP11-87C12.6	chr12	0	0	0	0
RP11-87C12.7	chr12	0	0	1	0
RP11-87C7.3	chr13	0	1	0	0
RP11-87E22.1	chr8	0	0	0	0
RP11-87E22.2	chr8	0	0	0	0
RP11-87G24.2	chr17	2	0	0	0
RP11-87G24.3	chr17	0	0	1	0
RP11-87G24.6	chr17	0	0	0	0
RP11-87H9.4	chr9	1	0	137	0
RP11-87H9.5	chr9	12	1	30	0
RP11-87M18.2	chrX	0	0	0	0
RP11-87N16.1	chr8	0	0	0	0
RP11-87N24.1	chr9	0	0	0	0
RP11-87N24.3	chr9	0	0	0	0
RP11-87N3.6	chr17	2	2	1	0
RP11-87O11.1	chr1	0	0	0	0
RP11-87O6.1	chr11	0	0	3	0
RP11-87P13.2	chr12	0	0	0	0
RP11-87P3.1	chr10	2	1	0	0
RP11-881L2.1	chr18	0	0	0	0
RP11-881M11.1	chr11	0	2	2	0
RP11-881M11.2	chr11	1	0	0	0
RP11-881M11.4	chr11	48	34	14	0
RP11-881M11.8	chr11	0	0	0	0
RP11-882I15.1	chr11	0	0	0	0
RP11-883A18.3	chr18	0	1	1	0
RP11-883G10.1	chr15	0	0	0	0
RP11-883G14.3	chr16	0	0	0	0
RP11-883G14.4	chr16	0	0	0	0
RP11-884K10.6	chr3	1	2	0	0
RP11-884K10.7	chr3	169	155	160	0
RP11-885B4.2	chr12	1	1	0	0
RP11-885L14.1	chr11	1	1	1	0
RP11-885N19.6	chr9	0	0	0	0
RP11-886D15.5	chr11	0	0	0	0
RP11-886H22.1	chr18	109	46	1157	0
RP11-886P16.10	chr19	0	0	49	0
RP11-886P16.6	chr19	0	1	0	0
RP11-887P2.3	chr12	0	0	37	0
RP11-887P2.5	chr12	1	4	5	0
RP11-887P2.6	chr12	0	0	0	0
RP11-888D10.4	chr18	9	7	7	0
RP11-888D10.5	chr18	2	1	13	0
RP11-889D3.1	chr3	0	0	0	0
RP11-889I17.2	chr11	25184	28421	21629	28
RP11-889L3.1	chr5	0	20	37	0
RP11-889L3.4	chr5	0	0	1	0
RP11-88E10.4	chr13	39	34	17	0
RP11-88E10.5	chr13	26	27	4	0
RP11-88H1.1	chr8	0	0	0	0
RP11-88H10.2	chr3	0	0	0	0
RP11-88H10.3	chr3	0	0	0	0
RP11-88H12.2	chr3	5	2	0	0
RP11-88I18.2	chr9	0	0	70	0
RP11-88I18.3	chr9	3	2	0	0
RP11-88I21.3	chr3	0	0	0	0
RP11-88L20.1	chr2	0	0	0	0
RP11-890B15.3	chr11	275	469	307	0
RP11-890B15.4	chr11	6	2	1	0
RP11-893F2.13	chr17	2	1	4	0
RP11-893F2.14	chr17	2	9	11	0
RP11-893F2.15	chr17	1	60	11	0
RP11-893F2.18	chr17	16	13	20	0
RP11-893F2.5	chr17	10	154	108	0
RP11-893G17.4	chr17	0	0	0	0
RP11-894J14.2	chr3	2	1	1	0
RP11-894J14.5	chr3	102	54	9	0
RP11-894P9.1	chr14	204	218	172	1
RP11-894P9.2	chr14	0	2	0	0
RP11-895K13.2	chr16	0	0	0	0
RP11-895M11.2	chr14	0	0	0	0
RP11-895M11.3	chr14	0	1	0	0
RP11-897M7.1	chr12	0	1	0	0
RP11-897M7.2	chr12	0	11	2	0
RP11-897M7.3	chr12	0	0	0	0
RP11-897M7.4	chr12	0	3	0	0
RP11-897M7.5	chr12	0	5	0	0
RP11-899L11.1	chr16	0	0	0	0
RP11-899L11.3	chr16	0	0	0	0
RP11-899L11.4	chr16	0	0	0	0
RP11-89A16.1	chr8	0	0	0	0
RP11-89A4.6	chr8	41	45	13	0
RP11-89B16.1	chr4	2	0	0	0
RP11-89B16.2	chr4	0	0	0	0
RP11-89C3.2	chr11	0	0	0	0
RP11-89C3.3	chr11	0	0	6	0
RP11-89C3.5	chr11	0	1	0	0
RP11-89C3.6	chr11	0	0	0	0
RP11-89D3.1	chr16	2	3	1	0
RP11-89F3.2	chr1	0	0	1	0
RP11-89H19.1	chr12	0	0	0	0
RP11-89H19.2	chr12	8	19	3	0
RP11-89K10.2	chr8	0	0	0	0
RP11-89K11.1	chr15	2	0	15	0
RP11-89K18.1	chr10	0	0	0	0
RP11-89K21.2	chr2	0	0	0	0
RP11-89M20.1	chr8	0	0	0	0
RP11-89M20.2	chr8	0	0	0	0
RP11-89M22.3	chr12	0	0	0	0
RP11-89N17.1	chr7	1	1	0	0
RP11-89N17.2	chr7	0	0	0	0
RP11-89N17.3	chr7	0	0	0	0
RP11-89N17.4	chr7	3	2	0	0
RP11-8H2.1	chr18	1	0	4	0
RP11-8J23.1	chr3	0	0	0	0
RP11-8J9.5	chr1	0	0	0	0
RP11-8L2.1	chr4	1	0	1	0
RP11-8L21.1	chr5	0	0	0	0
RP11-8L8.1	chr14	0	0	0	0
RP11-8L8.3	chr14	0	0	0	0
RP11-8L8.4	chr14	0	0	0	0
RP11-8L8.5	chr14	0	0	0	0
RP11-8N8.1	chr4	0	0	0	0
RP11-8P11.4	chr15	0	0	0	0
RP11-8P13.5	chr12	0	0	1	0
RP11-8P13.6	chr12	11	15	183	0
RP11-8P17.2	chr4	0	0	0	0
RP11-900F13.2	chr12	0	0	3	0
RP11-900F13.3	chr12	3	0	3	0
RP11-901H12.1	chr3	0	0	0	0
RP11-902B17.1	chr14	0	1	0	0
RP11-903H12.5	chr14	421	956	1254	0
RP11-905K4.1	chr18	0	0	0	0
RP11-907B8.2	chr15	2	0	0	0
RP11-907D1.1	chr14	0	0	0	0
RP11-907D1.2	chr14	0	1	0	0
RP11-907D1.3	chr14	3	0	0	0
RP11-907D1.4	chr14	0	0	0	0
RP11-909M7.3	chr14	0	0	1	0
RP11-909M7.5	chr14	0	0	0	0
RP11-909N17.2	chr8	3	0	0	0
RP11-90B22.1	chr10	0	0	0	0
RP11-90B9.2	chr15	2	4	0	0
RP11-90B9.3	chr15	2	2	14	0
RP11-90C1.1	chr12	0	0	0	0
RP11-90C4.1	chr1	1	3	2	1
RP11-90D11.1	chr8	0	0	0	0
RP11-90D4.3	chr12	0	0	0	0
RP11-90D4.4	chr12	0	0	0	0
RP11-90D4.5	chr12	0	0	2	0
RP11-90D4.6	chr12	0	0	1	0
RP11-90D4.7	chr12	4	0	1	0
RP11-90D4.8	chr12	10	0	14	0
