gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RP11-700E23.1	chr8	0	0	0	0
RP11-700E23.2	chr8	0	0	0	0
RP11-700E23.3	chr8	0	0	0	0
RP11-700F16.2	chr11	2	1	1	0
RP11-700F16.3	chr11	0	0	1	0
RP11-700H13.1	chr16	0	0	0	0
RP11-700H6.1	chr17	0	1	1	0
RP11-700H6.2	chr17	0	0	0	0
RP11-700H6.4	chr17	0	0	1	0
RP11-700J17.1	chr4	4	1	43	0
RP11-700J17.2	chr4	1	0	50	0
RP11-700P18.1	chr7	1	0	4	2
RP11-700P18.2	chr7	0	2	0	0
RP11-701B16.2	chr14	1	1	0	0
RP11-701B6.1	chr12	0	0	0	0
RP11-701C7.1	chr18	0	0	0	0
RP11-701H16.4	chr18	0	1	2	0
RP11-701H24.10	chr15	0	0	4	0
RP11-701H24.12	chr15	2	6	0	0
RP11-701H24.3	chr15	95	187	51	0
RP11-701H24.4	chr15	130	84	103	0
RP11-701H24.9	chr15	59	87	8858	0
RP11-701I24.3	chr11	6	2	6	0
RP11-701I24.4	chr11	0	0	0	0
RP11-701P16.2	chr4	0	0	0	0
RP11-701P16.3	chr4	0	0	0	0
RP11-701P16.6	chr4	0	0	0	0
RP11-702F3.1	chr11	0	1	1	0
RP11-702F3.3	chr11	0	0	0	0
RP11-702H23.2	chr11	0	0	3	0
RP11-702H23.4	chr11	0	0	2	0
RP11-702H23.6	chr11	0	0	0	0
RP11-702L15.4	chr15	0	0	0	0
RP11-702L6.1	chr3	0	0	0	0
RP11-702M1.2	chr15	0	0	0	0
RP11-702N8.3	chr6	0	0	0	0
RP11-703C10.1	chr4	0	0	0	0
RP11-703H8.7	chr11	5	7	17	0
RP11-703H8.9	chr11	0	0	0	0
RP11-703I16.1	chr18	1	1	8	0
RP11-703I16.2	chr18	0	0	0	0
RP11-703I16.3	chr18	0	0	2	0
RP11-703M24.5	chr18	0	0	0	0
RP11-703P11.1	chr7	0	1	1	0
RP11-704C2.2	chr18	0	0	0	0
RP11-704G7.1	chr18	5	0	1	0
RP11-704J17.5	chr6	0	1	0	0
RP11-704M14.1	chr4	0	0	0	0
RP11-704M14.2	chr4	0	0	0	0
RP11-704O17.1	chr3	0	0	0	0
RP11-705C15.2	chr12	69	140	157	0
RP11-705C15.3	chr12	47	104	92	0
RP11-705C15.4	chr12	0	0	0	0
RP11-705C15.5	chr12	27	37	10	0
RP11-705O24.3	chr8	0	0	0	0
RP11-705O3.3	chr11	62	53	68	0
RP11-706C16.13	chr8	0	0	0	0
RP11-706C16.5	chr8	0	0	0	0
RP11-706C16.7	chr8	1	4	0	0
RP11-706C16.8	chr8	0	0	0	0
RP11-706D8.3	chr3	0	0	0	0
RP11-706F1.1	chr4	0	0	0	0
RP11-706F1.2	chr4	0	0	0	0
RP11-706J10.2	chr8	0	0	0	0
RP11-706O15.1	chrX	656	508	490	1
RP11-706P11.2	chr18	2	0	2	0
RP11-707E21.1	chr2	0	0	0	0
RP11-707F2.1	chr4	0	0	0	0
RP11-707G14.1	chr11	83	87	292	0
RP11-707G18.1	chr12	4	8	2	0
RP11-707K3.1	chr2	0	0	0	0
RP11-707M1.1	chr11	0	0	2	0
RP11-707M1.7	chr11	0	0	0	0
RP11-707M1.9	chr11	0	0	0	0
RP11-707M3.3	chr8	15	3	11	0
RP11-707O23.1	chr17	0	0	0	0
RP11-707O23.6	chr17	0	0	0	0
RP11-707P17.1	chr15	16	5	54	0
RP11-707P17.2	chr15	43	29	368	0
RP11-707P20.1	chrX	0	0	0	0
RP11-708B6.2	chr11	0	0	0	0
RP11-708D7.1	chr2	1	1	4	0
RP11-708H21.1	chr17	0	0	0	0
RP11-708J19.1	chr3	19	35	16	0
RP11-708J19.3	chr3	1	0	0	0
RP11-708L7.6	chr11	1	1	0	0
RP11-708L7.7	chr11	0	0	0	0
RP11-708L7.9	chr11	0	0	0	0
RP11-709A23.1	chr12	1	2	0	0
RP11-709A23.2	chr12	1	0	0	0
RP11-709D24.5	chr16	0	0	0	0
RP11-709D24.6	chr16	1	1	2	0
RP11-709D24.8	chr16	12	16	4	0
RP11-709P2.1	chr8	0	0	0	0
RP11-70C1.3	chr3	445	302	366	1
RP11-70D24.1	chr16	2	0	0	0
RP11-70D24.2	chr16	1	6	1	0
RP11-70D24.3	chr16	0	1	0	0
RP11-70D24.4	chr16	0	0	0	0
RP11-70F11.7	chr12	0	1	1	0
RP11-70J12.1	chr9	0	0	0	0
RP11-70K10.2	chr9	0	0	0	0
RP11-70L8.4	chr9	52	56	55	0
RP11-70L8.5	chr9	6	2	2	0
RP11-70O5.2	chr16	0	0	0	0
RP11-70P17.1	chr1	0	0	0	0
RP11-710E1.1	chr4	0	0	0	0
RP11-710E1.2	chr4	0	0	0	0
RP11-710F7.2	chr4	0	0	0	0
RP11-710F7.3	chr4	7	3	10	0
RP11-710M11.1	chr18	5	0	0	0
RP11-710N8.3	chr1	0	0	0	0
RP11-711C17.1	chr12	0	0	0	0
RP11-711D18.2	chr12	0	0	0	0
RP11-711G10.1	chr5	0	0	0	0
RP11-711K1.7	chr12	0	0	0	0
RP11-711K1.8	chr12	0	0	0	0
RP11-711M9.2	chr2	0	0	0	0
RP11-712B9.2	chr11	19	37	45	1
RP11-712B9.5	chr11	1	1	0	0
RP11-712B9.6	chr11	0	1	1	0
RP11-712C19.1	chr14	4	1	1	0
RP11-712C19.2	chr14	12	5	25	0
RP11-712C7.2	chr18	0	0	0	0
RP11-712L6.5	chr11	22	58	32	0
RP11-712L6.7	chr11	2	17	45	0
RP11-712L6.8	chr11	0	0	0	0
RP11-712P20.2	chr18	2	0	0	0
RP11-713C19.1	chr4	0	0	0	0
RP11-713C19.2	chr4	0	0	0	0
RP11-713C19.5	chr4	0	0	0	0
RP11-713C5.1	chr18	190	146	171	0
RP11-713D19.1	chr2	2	0	0	0
RP11-713H12.1	chr17	1	4	0	0
RP11-713K18.1	chr4	0	7	0	0
RP11-713M15.1	chr8	0	0	0	0
RP11-713M15.2	chr8	0	0	0	0
RP11-713M6.2	chr4	0	0	0	0
RP11-713N11.4	chr12	0	0	0	0
RP11-713N11.6	chr12	0	0	0	0
RP11-713P14.1	chr11	0	0	0	0
RP11-713P17.4	chr11	0	0	0	0
RP11-714E5.1	chr2	0	0	0	0
RP11-714E5.2	chr2	0	0	0	0
RP11-714G18.1	chr4	0	0	15	0
RP11-714M23.2	chr18	6	2	6	0
RP11-715C4.1	chr18	0	0	0	0
RP11-715F10.6	chr11	0	0	0	0
RP11-715F3.1	chr18	0	0	0	0
RP11-715F3.2	chr18	4	0	2	0
RP11-715F3.4	chr18	7	0	1	0
RP11-715G15.1	chr6	0	0	0	0
RP11-715G15.2	chr6	0	0	0	0
RP11-715H19.2	chr12	0	0	0	0
RP11-715I4.1	chr3	0	0	0	0
RP11-715J22.1	chr16	6	2	0	2
RP11-715J22.2	chr16	10	16	9	0
RP11-715J22.3	chr16	15	26	0	0
RP11-715J22.4	chr16	6	30	46	0
RP11-715J22.6	chr16	509	273	255	4
RP11-715J22.8	chr16	11	8	3	0
RP11-715L17.1	chr7	0	0	0	0
RP11-716D16.1	chr8	0	0	0	0
RP11-716D16.2	chr8	0	0	0	0
RP11-716D19.1	chr11	0	0	0	0
RP11-716H6.1	chr11	0	0	0	0
RP11-716H6.2	chr11	0	0	0	0
RP11-716O23.1	chr6	0	0	0	0
RP11-716O23.2	chr6	0	0	0	0
RP11-717A5.1	chr2	0	0	0	0
RP11-717A5.2	chr2	0	0	0	0
RP11-717A5.3	chr2	4	0	5	0
RP11-717D12.1	chr3	0	0	6	0
RP11-717F1.1	chr21	0	0	0	0
RP11-717F1.2	chr21	0	0	0	0
RP11-717I24.1	chr15	0	0	0	0
RP11-718D19.2	chr1	0	0	0	0
RP11-718G2.5	chr14	7	3	11	0
RP11-718I15.1	chr18	0	0	0	0
RP11-718L23.1	chr12	1	0	0	0
RP11-718L23.2	chr12	0	0	0	0
RP11-718M20.5	chr4	0	0	0	0
RP11-718O11.1	chr15	4	1	3	0
RP11-719C20.1	chr15	0	0	0	0
RP11-719J20.1	chr6	0	0	0	0
RP11-719K4.3	chr16	0	0	1	0
RP11-719K4.6	chr16	0	0	0	0
RP11-719K4.7	chr16	0	0	0	0
RP11-719L21.1	chr4	0	0	0	0
RP11-719N22.1	chr3	0	0	0	0
RP11-719N22.2	chr3	0	0	0	0
RP11-719N9.1	chr4	0	0	0	0
RP11-71C5.2	chr13	2	1	3	0
RP11-71E19.1	chr3	14	6	6	0
RP11-71E19.2	chr3	2	2	8	0
RP11-71E19.6	chr3	0	0	0	0
RP11-71G12.1	chr1	0	0	0	0
RP11-71G12.2	chr1	0	0	0	0
RP11-71H17.1	chr3	0	0	2	0
RP11-71H17.7	chr3	891	909	1480	2
RP11-71H17.8	chr3	0	3	0	0
RP11-71H17.9	chr3	45	82	0	0
RP11-71I3.1	chr3	0	0	0	0
RP11-71J2.1	chr10	0	0	0	0
RP11-71J4.2	chr12	0	0	0	0
RP11-71K7.1	chr13	1	1	0	0
RP11-71L14.3	chr16	243	45	113	0
RP11-71L14.4	chr16	39	50	36	0
RP11-71L14.5	chr16	42	51	124	1
RP11-71N10.1	chr3	0	5	6	0
RP11-720D4.2	chr11	0	0	0	0
RP11-720L2.2	chr18	0	0	0	0
RP11-720L2.4	chr18	4	0	0	0
RP11-720L3.1	chr18	0	0	0	0
RP11-720L8.1	chr15	2	0	1	0
RP11-720N19.1	chr17	0	0	0	0
RP11-720N19.2	chr17	0	0	0	0
RP11-722E23.2	chr8	6	6	39	0
RP11-722P11.4	chr12	0	0	0	0
RP11-722P11.8	chr12	0	16	28	0
RP11-723C11.2	chr7	0	0	0	0
RP11-723D22.2	chr8	0	0	0	0
RP11-723D22.3	chr8	0	0	4	0
RP11-723G8.1	chr18	0	0	0	0
RP11-723J4.3	chr18	47	29	68	0
RP11-723O4.10	chr3	21	9	16	0
RP11-723O4.2	chr3	47	36	30	2
RP11-723O4.3	chr3	4	10	2	0
RP11-723O4.7	chr3	1	1	1	0
RP11-723O4.9	chr3	49	20	22	0
RP11-723P16.4	chr14	5	17	3	0
RP11-724F15.2	chr14	0	0	0	0
RP11-724M22.1	chr4	4	0	0	0
RP11-724N1.1	chr10	2	0	4	0
RP11-724O16.1	chr2	50	63	129	0
RP11-725D20.1	chr4	0	0	0	0
RP11-725F23.1	chr2	0	0	0	0
RP11-725G5.3	chr14	0	2	0	0
RP11-725L2.1	chr14	0	0	0	0
RP11-725L2.2	chr14	1	0	1	0
RP11-725M22.1	chr4	0	0	0	0
RP11-725P16.2	chr2	3	37	78	0
RP11-725P16.3	chr2	10	2	13	0
RP11-726G1.2	chr12	64	121	323	0
RP11-726G23.10	chr8	0	0	0	0
RP11-726G23.11	chr8	0	0	0	0
RP11-726G23.12	chr8	0	0	0	0
RP11-726G23.2	chr8	0	0	0	0
RP11-726G23.3	chr8	0	0	0	0
RP11-726G23.6	chr8	0	0	0	0
RP11-726G23.8	chr8	0	0	0	0
RP11-727A23.10	chr11	11	35	5	0
RP11-727A23.4	chr11	0	4	22	0
RP11-727A23.5	chr11	62	61	77	0
RP11-727A23.7	chr11	1	0	0	0
RP11-727F15.11	chr11	15	11	0	0
RP11-727F15.12	chr11	217	251	148	1
RP11-727F15.13	chr11	7	7	1	0
RP11-727F15.9	chr11	216	183	432	0
RP11-727M10.1	chr4	0	0	0	0
RP11-727M21.1	chr3	0	0	0	0
RP11-728C8.2	chr4	0	0	0	0
RP11-728D14.6	chr11	0	0	0	0
RP11-728E14.2	chr17	2	0	0	0
RP11-728E14.3	chr17	4	0	1	0
RP11-728E14.5	chr17	1	1	3	0
RP11-728F11.3	chr11	2	27	0	0
RP11-728F11.4	chr11	4023	4549	388	5
RP11-728G15.1	chr12	11	27	21	0
RP11-728K20.1	chr7	0	0	16	0
RP11-728K20.2	chr7	0	3	8	0
RP11-728K20.3	chr7	1	0	11	0
RP11-728L1.1	chr8	0	0	0	0
RP11-728L1.2	chr8	0	0	0	0
RP11-729I10.2	chr12	0	0	0	0
RP11-729I10.3	chr12	0	0	0	0
RP11-729L2.2	chr18	262	247	499	0
RP11-729M20.1	chr4	0	0	0	0
RP11-72A1.1	chr3	0	0	0	0
RP11-72H11.1	chr3	0	0	0	0
RP11-72I2.1	chr6	0	0	0	0
RP11-72I2.2	chr6	0	0	0	0
RP11-72I8.1	chr16	0	0	6	0
RP11-72I8.2	chr16	0	0	0	0
RP11-72J9.1	chr12	0	0	0	0
RP11-72K17.1	chr5	0	0	0	0
RP11-72L22.1	chr5	0	0	0	0
RP11-72M10.2	chr11	0	0	0	0
RP11-72M10.4	chr11	0	0	0	0
RP11-72M10.5	chr11	0	0	0	0
RP11-72M10.8	chr11	0	0	0	0
RP11-72M17.1	chr14	9	2	11	0
RP11-72O13.2	chr8	0	0	0	0
RP11-72O9.5	chr6	0	0	0	0
RP11-730A19.5	chr10	7	4	13	0
RP11-730A19.9	chr10	14	14	21	0
RP11-730B22.1	chr7	1	0	0	0
RP11-730B22.5	chr7	69	64	36	0
RP11-730G13.1	chr15	0	0	0	0
RP11-730G20.1	chr8	0	0	0	0
RP11-730K11.1	chr11	0	0	2	0
RP11-730K16.1	chr12	0	0	0	0
RP11-730N24.2	chr5	0	0	0	0
RP11-731B4.2	chr7	0	1	0	0
RP11-731C17.1	chr3	1	0	0	0
RP11-731C17.2	chr3	98	18	140	0
RP11-731C17.3	chr3	0	0	0	0
RP11-731D1.1	chr4	0	0	0	0
RP11-731D1.3	chr4	0	0	0	0
RP11-731D1.4	chr4	0	0	1	0
RP11-731I21.1	chr18	0	0	0	0
RP11-731J8.1	chr4	0	0	0	0
RP11-731J8.2	chr4	10	6	8	0
RP11-731J8.3	chr4	0	0	0	0
RP11-731J8.4	chr4	0	0	0	0
RP11-731K22.1	chr7	0	1	2	0
RP11-731L3.1	chr5	0	0	0	0
RP11-731N10.1	chr8	0	0	0	0
RP11-732A19.1	chr11	1	0	0	0
RP11-732A19.10	chr11	796	908	379	1
RP11-732A19.2	chr11	39	42	237	1
RP11-732A19.6	chr11	130	163	82	0
RP11-732A19.8	chr11	60	73	66	0
RP11-732A19.9	chr11	6	8	3	0
RP11-732A21.2	chr11	1	2	1	0
RP11-732A21.3	chr11	4	4	2	0
RP11-732B24.1	chr4	0	0	0	0
RP11-732M18.2	chr6	0	0	0	0
RP11-732M18.4	chr6	0	0	0	0
RP11-732M18.6	chr6	1	1	0	0
RP11-733C7.1	chr4	0	0	0	0
RP11-733D4.1	chr10	0	0	0	0
RP11-733D4.2	chr10	0	0	0	0
RP11-733D4.3	chr10	0	0	0	0
RP11-733O18.1	chrX	3	12	9	0
RP11-734B5.2	chr18	0	0	0	0
RP11-734C14.2	chr11	0	0	0	0
RP11-734E19.1	chr12	1	0	1	0
RP11-734J23.4	chr11	1	0	0	0
RP11-734J24.1	chr8	0	0	5	0
RP11-734K2.3	chr12	0	0	0	0
RP11-734K21.2	chr2	0	0	0	0
RP11-734K21.3	chr2	0	0	0	0
RP11-734K21.4	chr2	0	0	0	0
RP11-734K21.5	chr2	0	0	0	0
RP11-734K23.9	chr2	0	0	6	0
RP11-735A19.3	chr11	0	0	1	0
RP11-735G4.1	chr6	0	0	0	0
RP11-736E3.1	chr7	1	0	0	0
RP11-736E3.3	chr7	32	15	17	0
RP11-736G13.1	chr18	0	0	0	0
RP11-736G13.2	chr18	0	0	0	0
RP11-736I10.2	chr11	0	0	0	0
RP11-736I10.8	chr11	1	0	0	0
RP11-736I24.3	chr15	0	0	6	0
RP11-736I24.4	chr15	0	0	0	0
RP11-736I24.5	chr15	0	0	34	0
RP11-736K12.1	chr4	0	0	0	0
RP11-736K12.3	chr4	0	0	0	0
RP11-736K20.4	chr11	14	24	21	0
RP11-736K20.5	chr11	6	16	1	0
RP11-736L22.2	chr14	0	0	0	0
RP11-736N17.10	chr14	1	0	1	0
RP11-736N17.12	chr14	0	0	0	0
RP11-736N17.8	chr14	0	0	0	0
RP11-736N17.9	chr14	0	0	0	0
RP11-736P16.1	chr14	0	0	0	0
RP11-737F10.1	chr14	0	0	0	0
RP11-737F9.1	chr8	0	0	0	0
RP11-737F9.2	chr8	0	0	0	0
RP11-737G21.1	chr18	0	0	0	0
RP11-737H13.1	chr2	5	8	5	0
RP11-737L20.1	chr2	0	0	0	0
RP11-737O24.1	chr18	0	0	0	0
RP11-737O24.2	chr18	19	8	26	0
RP11-737O24.5	chr18	7	4	0	0
RP11-738B7.1	chr7	0	0	0	0
RP11-738B7.2	chr7	0	0	0	0
RP11-738E22.3	chr4	4	7	8	0
RP11-738G5.1	chr8	0	0	0	0
RP11-738G5.2	chr8	0	0	0	0
RP11-738O11.12	chr11	0	0	0	0
RP11-738O11.13	chr11	0	0	0	0
RP11-738O11.9	chr11	0	0	0	0
RP11-739A13.1	chr2	0	0	0	0
RP11-739B23.1	chr11	204	142	138	0
RP11-739G5.1	chr15	3	0	0	0
RP11-739L10.1	chr18	4	3	0	0
RP11-739N10.1	chr18	0	0	0	0
RP11-739N20.2	chr1	1	5	0	0
RP11-739N20.3	chr1	0	0	0	0
RP11-739P1.2	chr4	16	19	25	0
RP11-739P1.3	chr4	12	22	12	0
RP11-739P6.1	chr11	0	0	0	0
RP11-739P6.2	chr11	0	0	0	0
RP11-73B2.2	chr7	0	0	0	0
RP11-73B2.3	chr7	0	0	0	0
RP11-73B2.4	chr7	0	0	0	0
RP11-73B2.6	chr7	0	0	0	0
RP11-73B2.7	chr7	0	0	0	0
RP11-73B8.1	chr12	0	0	0	0
RP11-73B8.2	chr12	0	0	0	0
RP11-73B8.3	chr12	0	0	0	0
RP11-73E17.2	chr14	64	61	386	0
RP11-73E17.3	chr14	0	0	0	0
RP11-73E6.2	chr9	0	0	0	0
RP11-73F12.1	chr3	0	0	0	0
RP11-73F12.2	chr3	0	0	0	0
RP11-73G16.1	chr4	0	0	0	0
RP11-73G16.2	chr4	0	0	1	0
RP11-73G16.3	chr4	0	0	0	0
RP11-73G16.4	chr4	0	0	0	0
RP11-73G16.5	chr4	0	0	0	0
RP11-73K9.2	chr4	14	12	9	0
RP11-73K9.3	chr4	0	0	14	0
RP11-73M11.3	chr13	0	0	0	0
RP11-73M14.1	chr12	0	0	0	0
RP11-73M18.10	chr14	6	25	25	0
RP11-73M18.11	chr14	3	3	2	0
RP11-73M18.2	chr14	5152	5382	20641	2
RP11-73M18.6	chr14	2	1	6	0
RP11-73M18.7	chr14	9	31	31	0
RP11-73M18.8	chr14	9	9	33	0
RP11-73M7.1	chr1	0	0	0	0
RP11-73M7.9	chr1	0	0	1	0
RP11-73O6.3	chr6	13	10	46	0
RP11-740C1.2	chr1	0	0	0	0
RP11-740D6.3	chr11	0	0	0	0
RP11-740N7.3	chr7	0	0	0	0
RP11-740N7.4	chr7	0	0	0	0
RP11-740N7.7	chr7	0	0	1	0
RP11-740P5.2	chr1	0	0	0	0
RP11-740P5.3	chr1	0	0	0	0
RP11-740P5.4	chr1	0	0	0	0
RP11-741G21.1	chr15	0	0	0	0
RP11-742B18.1	chr4	0	0	0	0
RP11-742D12.1	chr18	0	0	0	0
RP11-744A16.4	chr17	0	0	0	0
RP11-744C22.1	chr2	0	0	0	0
RP11-744C22.2	chr2	21	12	15	0
RP11-744D14.1	chr16	0	0	0	0
RP11-744D14.2	chr16	0	0	0	0
RP11-744G10.1	chr2	0	0	0	0
RP11-744G10.2	chr2	0	0	0	0
RP11-744H18.1	chr1	0	0	1	0
RP11-744I24.3	chr7	1	0	2	0
RP11-744J10.2	chr8	0	0	0	0
RP11-744K17.1	chr17	0	0	0	0
RP11-744K17.3	chr17	0	0	0	0
RP11-744K17.8	chr17	0	0	0	0
RP11-744N12.3	chr11	0	0	1	0
RP11-744O11.2	chr3	0	0	0	0
RP11-745A24.1	chr15	3	2	5	0
RP11-745A24.2	chr15	0	0	0	0
RP11-745A24.3	chr15	0	0	0	0
RP11-745H7.1	chr7	0	0	0	0
RP11-745K9.2	chr8	0	0	0	0
RP11-745L13.2	chr4	0	0	0	0
RP11-745O10.4	chr12	159	28	317	0
RP11-746B8.1	chr18	0	0	0	0
RP11-746M1.1	chr17	1409	1186	14	5
RP11-746M1.2	chr17	3	0	0	0
RP11-746M1.8	chr17	0	0	0	0
RP11-746P2.3	chr7	3	4	3	0
RP11-746P2.5	chr7	0	0	0	0
RP11-746P2.6	chr7	0	0	0	0
RP11-747B2.1	chrX	0	0	22	0
RP11-747E23.1	chr11	0	0	0	0
RP11-747H12.4	chr4	0	0	1	0
RP11-747H12.5	chr4	0	1	0	0
RP11-747H12.7	chr4	0	0	0	0
RP11-747H12.8	chr4	0	0	0	0
RP11-747H12.9	chr4	0	0	4	0
RP11-747H7.1	chr14	0	0	0	0
RP11-747H7.3	chr14	0	0	0	0
RP11-747I9.1	chrX	0	0	0	0
RP11-748C4.1	chr11	0	0	0	0
RP11-748H22.1	chr11	0	0	0	0
RP11-748H22.2	chr11	0	0	0	0
RP11-748L13.2	chr10	0	0	0	0
RP11-748L13.7	chr10	0	0	0	0
RP11-749H17.1	chr18	0	0	0	0
RP11-749H17.2	chr18	0	0	0	0
RP11-749H17.3	chr18	0	0	0	0
RP11-749H20.1	chr12	0	0	0	0
RP11-749H20.2	chr12	0	0	0	0
RP11-749H20.3	chr12	0	0	0	0
RP11-749H20.5	chr12	0	0	0	0
RP11-749I16.3	chr17	2	0	5	0
RP11-74A12.3	chr13	1	1	0	0
RP11-74B21.1	chrX	0	0	0	0
RP11-74C1.2	chr1	7	2	2	0
RP11-74C1.4	chr1	2	2	1	0
RP11-74C13.4	chr1	274	242	42	1
RP11-74C13.6	chr1	0	1	2	0
RP11-74C3.1	chr9	0	0	0	0
RP11-74C3.2	chr9	0	0	0	0
RP11-74D3.2	chr5	0	0	0	0
RP11-74D7.1	chr15	0	0	0	0
RP11-74D7.3	chr15	0	0	0	0
RP11-74D7.4	chr15	0	0	0	0
RP11-74E22.3	chr17	5	0	1	0
RP11-74E22.5	chr17	388	374	964	0
RP11-74E22.6	chr17	0	1	0	0
RP11-74E22.8	chr17	233	222	516	0
RP11-74E24.2	chr6	0	3	7	0
RP11-74H8.1	chr17	158	199	5	6
RP11-74J13.8	chr13	7	8	17	0
RP11-74J13.9	chr13	2	0	2	0
RP11-74K11.1	chr12	1	2	1	0
RP11-74K11.2	chr12	3	6	10	0
RP11-74M13.3	chr12	0	0	0	0
RP11-74M13.4	chr12	0	0	0	0
RP11-74M13.5	chr12	2	1	1	0
RP11-74M13.6	chr12	0	0	0	0
RP11-74N20.2	chr1	1	1	2	0
RP11-74N9.2	chr12	0	0	0	0
RP11-750H9.5	chr11	0	1	4	0
RP11-750H9.7	chr11	0	0	0	0
RP11-751H17.1	chr18	0	0	0	0
RP11-751K21.1	chr7	1	1	3	0
RP11-751L19.1	chr4	0	0	0	0
RP11-752D24.2	chr4	1	0	0	0
RP11-752G15.10	chr15	3	0	4	0
RP11-752G15.11	chr15	5	6	1	0
RP11-752G15.4	chr15	2	3	2	0
RP11-752G15.7	chr15	71	112	97	0
RP11-752G15.8	chr15	5	3	1	0
RP11-752L20.3	chr4	9	6	7	0
RP11-752P2.1	chr18	0	0	0	0
RP11-752P2.2	chr18	0	0	0	0
RP11-753A21.1	chr15	0	0	0	0
RP11-753A21.2	chr15	0	0	0	0
RP11-753A21.3	chr15	1	4	3	0
RP11-753B14.1	chr6	0	0	0	0
RP11-753B7.2	chr12	0	0	2	0
RP11-753C18.12	chr10	0	3	66	0
RP11-753C18.13	chr10	4	0	4	0
RP11-753D20.1	chr14	0	0	0	0
RP11-753D20.3	chr14	0	1	0	0
RP11-753D20.4	chr14	1	0	0	0
RP11-753E22.2	chrX	0	0	0	0
RP11-753G20.2	chr6	0	0	0	0
RP11-753H16.3	chr12	0	0	2	0
RP11-753H16.5	chr12	0	0	1	0
RP11-754B17.1	chr11	0	0	0	0
RP11-754H12.1	chr11	12	11	6	0
RP11-754I20.1	chr14	0	0	0	0
RP11-754I20.3	chr14	0	0	0	0
RP11-754N21.1	chr12	0	1	0	0
RP11-755E23.2	chr11	0	1	4	0
RP11-755E23.3	chr11	0	0	0	0
RP11-755F10.1	chr11	2	4	4	0
RP11-755F10.3	chr11	52	70	96	0
RP11-755H23.1	chr2	4	3	2	0
RP11-755O11.2	chr12	0	0	0	0
RP11-756A22.7	chr13	0	0	0	0
RP11-756D7.1	chr11	0	0	0	0
RP11-756D7.2	chr11	0	0	0	0
RP11-756G12.1	chr5	0	0	0	0
RP11-756H20.2	chr5	0	0	0	0
RP11-756H6.1	chr12	0	0	0	0
RP11-756J15.2	chr18	0	0	0	0
RP11-756J15.3	chr18	0	0	0	0
RP11-756J15.4	chr18	0	0	0	0
RP11-756K11.1	chr17	1	1	1	0
RP11-756K15.2	chr8	0	0	0	0
RP11-756K15.3	chr8	0	0	0	0
RP11-756P10.1	chr4	0	0	0	0
RP11-756P10.2	chr4	0	1	0	0
RP11-756P10.3	chr4	0	0	43	0
RP11-756P10.4	chr4	0	0	0	0
RP11-756P10.6	chr4	0	0	201	0
RP11-756P10.7	chr4	0	2	0	0
RP11-757A13.1	chr7	2	1	6	0
RP11-757C15.4	chr11	0	0	0	0
RP11-757F18.3	chr3	0	0	19	0
RP11-757G1.5	chr11	3	8	0	0
RP11-757G14.3	chr12	0	0	0	0
RP11-757O6.4	chr18	0	0	0	0
RP11-757O6.6	chr18	0	0	0	0
RP11-757O6.7	chr18	0	0	0	0
RP11-757O6.8	chr18	1	0	1	0
RP11-758B24.1	chr4	0	0	0	0
RP11-758H6.1	chr8	0	0	0	0
RP11-758H9.2	chr17	15	16	115	0
RP11-758I14.2	chr3	0	0	0	0
RP11-758I14.3	chr3	0	0	0	0
RP11-758M2.1	chr15	0	0	0	0
RP11-758M4.3	chr8	0	0	1	0
RP11-758M4.4	chr8	2	2	9	0
RP11-758N13.1	chr15	0	0	0	0
RP11-758N13.3	chr15	0	0	0	0
RP11-758P17.2	chr7	1	0	41	0
RP11-758P17.4	chr7	1	3	4	0
RP11-759A24.2	chr15	0	1	1	0
RP11-759A24.3	chr15	0	0	1	0
RP11-759A9.1	chr8	0	0	0	0
RP11-759A9.2	chr8	0	0	1	0
RP11-759F5.1	chr1	0	0	0	0
RP11-759L5.2	chrX	1	1	5	0
RP11-75A5.1	chr4	0	0	0	0
RP11-75A9.4	chrX	0	0	0	0
RP11-75C10.6	chr17	11	4	1	0
RP11-75C10.7	chr17	3	0	1	0
RP11-75C10.9	chr17	1	0	2	0
RP11-75C23.1	chr1	1	0	2	0
RP11-75C9.2	chr9	0	0	0	0
RP11-75D3.1	chr16	0	0	0	0
RP11-75I2.3	chr1	48	31	46	0
RP11-75N20.2	chr4	0	0	0	0
RP11-760D2.1	chr7	0	0	0	0
RP11-760D2.10	chr7	0	0	1	0
RP11-760D2.11	chr7	0	0	0	0
RP11-760D2.12	chr7	0	0	0	0
RP11-760D2.13	chr7	0	0	0	0
RP11-760D2.4	chr7	0	0	0	0
RP11-760D2.5	chr7	0	0	0	0
RP11-760D2.7	chr7	0	0	2	0
RP11-760D2.9	chr7	0	0	0	0
RP11-760H22.2	chr8	6	0	4	0
RP11-760J15.1	chr8	0	0	0	0
RP11-760L24.1	chr18	0	0	0	0
RP11-761B3.1	chr2	0	0	220	0
RP11-761D8.1	chr18	0	0	0	0
RP11-761I4.4	chr15	2	0	1	0
RP11-761I4.5	chr15	7	12	6	0
RP11-761I4.6	chr15	15	9	8	0
RP11-761N21.1	chr3	0	0	0	0
RP11-761N21.2	chr3	0	0	127	0
RP11-762B21.5	chr11	1	0	0	0
RP11-762B21.7	chr11	0	0	43	0
RP11-762E8.1	chr2	0	0	0	0
RP11-762H8.1	chr15	26	30	6	0
