gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RP11-395E19.2	chr9	0	0	0	0
RP11-395E19.4	chr9	0	0	0	0
RP11-395E19.5	chr9	0	0	0	0
RP11-395E19.6	chr9	0	0	0	0
RP11-395F4.1	chr4	0	0	0	0
RP11-395G17.1	chr7	0	0	0	0
RP11-395I14.2	chr8	13	11	0	0
RP11-395I14.3	chr8	0	0	0	0
RP11-395I6.1	chr4	0	0	0	0
RP11-395I6.2	chr4	0	0	0	0
RP11-395I6.3	chr4	29	25	61	1
RP11-395I6.4	chr4	0	1	2	0
RP11-395L14.18	chr2	3	3	52	0
RP11-395L14.19	chr2	0	0	3	0
RP11-395M19.1	chr4	0	0	0	0
RP11-395N17.3	chr13	0	0	0	0
RP11-395N21.2	chr9	2	0	0	0
RP11-395N3.1	chr2	4	1	1	0
RP11-395N3.2	chr2	19	4	15	0
RP11-395N6.4	chr1	0	0	0	0
RP11-395P13.4	chr5	0	0	0	0
RP11-396B14.2	chr16	0	0	7	0
RP11-396B14.3	chr16	0	1	0	0
RP11-396C23.3	chr1	2	0	0	0
RP11-396D16.1	chr10	0	0	0	0
RP11-396D4.1	chr18	0	1	0	0
RP11-396D4.2	chr18	47	30	28	0
RP11-396I22.1	chr4	0	0	0	0
RP11-396J6.1	chr8	0	0	0	0
RP11-396M20.2	chr10	0	0	0	0
RP11-396M20.3	chr10	1	5	1	0
RP11-396N11.1	chr18	0	0	0	0
RP11-396O20.1	chr11	0	1	1	0
RP11-396O20.2	chr11	0	0	0	0
RP11-397A15.4	chr1	0	0	0	0
RP11-397A16.1	chr18	5	49	66	0
RP11-397A16.3	chr18	2	13	5	0
RP11-397C18.2	chr10	0	1	0	0
RP11-397D21.1	chr4	0	0	0	0
RP11-397E7.1	chr4	0	0	0	0
RP11-397E7.2	chr4	1	0	0	0
RP11-397E7.4	chr4	1	0	1	0
RP11-397E7.5	chr4	9	4	10	0
RP11-397E7.6	chr4	15	15	11	0
RP11-397G17.1	chr6	0	0	1	0
RP11-397G5.2	chr6	0	1	0	0
RP11-397H6.1	chr12	0	0	0	0
RP11-397J20.1	chr7	1	0	0	0
RP11-397K18.1	chr3	0	0	0	0
RP11-397O4.1	chr10	1	2	0	0
RP11-397O8.7	chr13	0	0	0	0
RP11-397P13.6	chr1	1	9	1	0
RP11-397P13.9	chr1	0	0	0	0
RP11-398A8.2	chr3	0	0	0	0
RP11-398A8.4	chr3	0	0	0	0
RP11-398A8.5	chr3	0	0	0	0
RP11-398B16.2	chr10	0	0	0	0
RP11-398C13.8	chr10	1257	1015	1629	1
RP11-398G24.2	chr8	0	0	0	0
RP11-398H6.1	chr8	0	0	4	0
RP11-398J10.2	chr15	0	0	0	0
RP11-398J12.1	chr5	0	0	0	0
RP11-398J13.1	chr12	25	19	18	0
RP11-398J13.2	chr12	4	5	5	0
RP11-398J16.3	chr4	0	0	0	0
RP11-398J5.1	chr17	0	0	0	0
RP11-398K22.12	chr6	135	107	197	1
RP11-399B17.1	chr2	18	18	21	0
RP11-399B17.2	chr2	5	19	20	0
RP11-399C16.3	chr10	0	0	3	0
RP11-399D15.1	chr12	0	0	0	0
RP11-399E6.1	chr1	1	2	2	0
RP11-399E6.2	chr1	0	0	0	0
RP11-399E6.5	chr1	3	3	0	0
RP11-399E6.6	chr1	1	1	1	0
RP11-399F2.2	chr4	0	0	0	0
RP11-399F4.1	chr9	0	0	0	0
RP11-399F4.2	chr9	0	0	3	0
RP11-399F4.3	chr9	0	0	0	0
RP11-399H11.2	chr9	0	0	0	0
RP11-399H11.3	chr9	0	0	0	0
RP11-399J13.2	chr11	10	3	12	0
RP11-399K19.1	chr3	4	3	1	0
RP11-399K21.10	chr10	0	0	0	0
RP11-399K21.11	chr10	3	1	26	0
RP11-399K21.12	chr10	0	0	0	0
RP11-399K21.13	chr10	3	3	0	0
RP11-399K21.14	chr10	15	4	3	0
RP11-399K21.5	chr10	0	0	0	0
RP11-399L7.3	chr10	0	0	0	0
RP11-399L7.4	chr10	7	3	9	0
RP11-399O19.9	chr10	2	3	2	0
RP11-39C10.1	chr4	2	0	0	0
RP11-39E3.3	chr3	0	0	0	0
RP11-39E3.4	chr3	0	0	0	0
RP11-39E3.5	chr3	0	0	0	0
RP11-39E3.6	chr3	0	0	2	0
RP11-39H3.1	chr5	0	1	0	0
RP11-39H3.2	chr5	0	1	0	0
RP11-39M21.1	chr15	0	0	0	0
RP11-39M21.2	chr15	0	0	0	0
RP11-39P20.1	chrY	0	0	0	0
RP11-3B12.3	chr7	0	5	1	0
RP11-3B12.4	chr7	2	3	1	0
RP11-3B7.1	chr3	0	2	1	0
RP11-3B7.7	chr3	0	0	0	0
RP11-3D4.2	chr15	6	6	0	0
RP11-3D4.3	chr15	0	3	8	0
RP11-3D4.4	chr15	0	0	1	0
RP11-3G21.1	chr8	0	0	0	0
RP11-3J10.7	chr9	0	2	0	0
RP11-3J11.1	chr9	0	0	0	0
RP11-3K16.2	chr3	0	0	0	0
RP11-3L10.2	chr7	0	0	0	0
RP11-3L10.3	chr7	0	0	3	0
RP11-3L21.3	chr1	0	0	0	0
RP11-3M1.1	chr16	0	0	0	0
RP11-3M1.3	chr16	0	0	0	0
RP11-3M1.5	chr16	0	0	0	0
RP11-3N13.2	chr8	1	0	0	0
RP11-3N2.15	chr7	0	0	0	0
RP11-3N2.16	chr7	0	0	0	0
RP11-3P17.5	chr3	0	0	31	0
RP11-3P22.1	chr7	0	0	0	0
RP11-3P22.2	chr7	0	0	0	0
RP11-400D2.2	chr4	9	1	4	0
RP11-400F1.2	chr1	0	0	0	0
RP11-400F19.12	chr17	0	0	1	0
RP11-400F19.18	chr17	34	44	12	0
RP11-400F19.19	chr17	10	21	3	0
RP11-400F19.8	chr17	11	16	110	0
RP11-400G3.5	chr10	0	17	2	1
RP11-400I17.1	chrY	0	0	0	0
RP11-400K9.1	chr8	0	0	0	0
RP11-400K9.3	chr8	1	2	0	0
RP11-400K9.4	chr8	8	11	8	0
RP11-400L8.2	chr2	1	1	1	0
RP11-400M8.1	chr13	5	0	0	0
RP11-400N13.1	chr1	0	0	0	0
RP11-400N9.1	chr2	1	0	0	0
RP11-400O10.1	chrY	0	0	1	0
RP11-401E14.3	chr6	0	0	0	0
RP11-401E5.2	chr4	0	0	0	0
RP11-401E9.3	chr10	0	0	0	0
RP11-401F12.1	chr9	1	1	0	0
RP11-401F2.2	chr17	0	0	0	0
RP11-401F2.4	chr17	0	0	0	0
RP11-401F2.5	chr17	19	13	11	1
RP11-401G5.1	chr9	0	0	0	0
RP11-401H2.1	chr8	1	0	0	0
RP11-401I19.1	chr4	0	0	0	0
RP11-401I19.2	chr4	0	0	0	0
RP11-401L13.4	chr7	0	0	0	0
RP11-401L13.7	chr7	0	0	0	0
RP11-401N16.2	chr2	1	0	2	0
RP11-401N18.1	chr8	0	0	0	0
RP11-401O9.3	chr17	1	7	2	0
RP11-401O9.4	chr17	2	13	2	0
RP11-401P9.1	chr16	2	2	0	0
RP11-401P9.5	chr16	16	4	6	0
RP11-401P9.6	chr16	3	2	1	0
RP11-401P9.7	chr16	1	1	0	0
RP11-402C9.1	chr4	0	0	0	0
RP11-402D21.2	chr10	1	2	0	0
RP11-402D21.3	chr10	0	0	0	0
RP11-402D23.1	chr4	0	0	0	0
RP11-402F9.3	chr15	0	0	0	0
RP11-402G3.4	chr9	0	0	0	0
RP11-402G3.6	chr9	0	0	0	0
RP11-402L1.11	chr10	0	0	0	0
RP11-402L1.4	chr10	0	0	1	0
RP11-402L5.1	chr8	0	0	0	0
RP11-402L5.2	chr8	0	0	1	0
RP11-402N8.1	chr9	0	0	1	0
RP11-402P6.12	chrX	0	0	0	0
RP11-402P6.13	chrX	0	0	0	0
RP11-402P6.15	chrX	1	4	1	0
RP11-402P6.2	chrX	0	0	0	0
RP11-402P6.3	chrX	0	0	0	0
RP11-402P6.4	chrX	0	0	0	0
RP11-402P6.5	chrX	0	0	0	0
RP11-402P6.6	chrX	0	0	0	0
RP11-402P6.9	chrX	0	1	0	0
RP11-403A21.1	chr18	0	2	0	0
RP11-403A21.3	chr18	0	0	0	0
RP11-403A3.1	chr13	0	0	0	0
RP11-403A3.2	chr13	0	0	0	0
RP11-403A3.3	chr13	0	5	0	0
RP11-403B2.10	chr15	0	0	0	0
RP11-403B2.5	chr15	0	0	0	0
RP11-403B2.6	chr15	0	0	0	0
RP11-403B2.7	chr15	0	0	4	0
RP11-403D15.1	chr8	0	1	0	0
RP11-403D15.2	chr8	0	0	0	0
RP11-403E24.1	chrX	0	2	0	0
RP11-403F21.4	chr9	12	8	12	0
RP11-403H13.1	chr9	0	0	0	0
RP11-403I13.10	chr1	0	0	0	0
RP11-403I13.4	chr1	0	0	0	0
RP11-403I13.5	chr1	2	3	9	0
RP11-403N16.2	chr9	0	0	0	0
RP11-403N16.3	chr9	0	0	0	0
RP11-403N16.4	chr9	0	0	0	0
RP11-403N16.5	chr9	0	0	0	0
RP11-403P17.2	chr16	0	0	1	0
RP11-403P17.3	chr16	51	52	1	0
RP11-403P17.4	chr16	137	36	19	0
RP11-403P17.5	chr16	84	57	9	0
RP11-403P17.6	chr16	13	7	10	0
RP11-404C6.6	chr10	5	6	8	0
RP11-404E12.1	chr8	0	0	0	0
RP11-404E16.1	chr1	4	8	3	0
RP11-404F10.2	chr1	0	0	2	0
RP11-404F10.5	chr1	0	0	0	0
RP11-404F10.6	chr1	0	0	0	0
RP11-404G16.2	chr3	14	43	33	0
RP11-404G16.8	chr3	26	38	3	0
RP11-404H1.1	chr1	0	0	0	0
RP11-404H14.1	chr6	0	0	0	0
RP11-404I7.1	chr4	0	0	0	0
RP11-404I7.2	chr4	0	0	0	0
RP11-404J23.1	chr4	0	0	0	0
RP11-404J24.1	chr2	0	0	0	0
RP11-404K5.1	chr5	0	0	2	0
RP11-404K5.2	chr5	0	0	1	0
RP11-404K5.3	chr5	0	0	0	0
RP11-404K5.5	chr5	0	0	0	0
RP11-404O13.4	chr1	0	2	0	0
RP11-404O13.5	chr1	0	0	0	0
RP11-404P21.1	chr14	0	0	0	0
RP11-404P21.3	chr14	15	16	4	0
RP11-404P21.5	chr14	0	0	0	0
RP11-404P21.6	chr14	0	0	1	0
RP11-404P21.8	chr14	4	2	321	0
RP11-405A12.2	chr12	0	0	2	0
RP11-405F3.2	chr16	0	0	0	0
RP11-405F3.4	chr16	0	0	0	0
RP11-405F3.5	chr16	0	0	0	0
RP11-405L18.4	chr9	1	0	4	0
RP11-405M12.2	chr18	0	0	0	0
RP11-405M12.3	chr18	0	0	0	0
RP11-405M12.4	chr18	0	0	0	0
RP11-405M12.5	chr18	0	0	0	0
RP11-405O10.2	chr6	3	2	0	0
RP11-405P11.1	chr1	0	0	0	0
RP11-406A20.1	chr9	0	0	0	0
RP11-406A20.5	chr9	0	0	0	0
RP11-406D1.2	chr11	0	1	0	0
RP11-406G20.1	chr13	1	22	5	0
RP11-406H21.2	chr10	4	1	2	0
RP11-406H23.2	chr14	0	0	4	0
RP11-406H23.5	chr14	0	0	1	0
RP11-406H4.1	chr12	0	0	0	0
RP11-406O16.2	chr6	0	0	0	0
RP11-406O23.2	chr9	1	3	45	0
RP11-407A16.1	chr12	0	0	0	0
RP11-407A16.3	chr12	0	0	0	0
RP11-407A16.4	chr12	0	0	0	0
RP11-407A16.5	chr12	0	0	0	0
RP11-407A16.6	chr12	0	0	0	0
RP11-407A16.8	chr12	0	0	0	0
RP11-407B7.3	chr3	0	0	0	0
RP11-407G23.1	chr16	0	0	0	0
RP11-407G23.2	chr16	83	69	91	0
RP11-407G23.4	chr16	1	1	0	0
RP11-407G23.5	chr16	56	49	51	0
RP11-407G23.7	chr16	4	3	8	0
RP11-407G23.8	chr16	123	94	73	0
RP11-407H12.8	chr1	0	0	0	0
RP11-407H18.1	chr4	1	6	3	0
RP11-407H3.1	chr3	0	1	0	0
RP11-407N17.2	chr14	0	0	0	0
RP11-407N17.4	chr14	1	7	4	0
RP11-407N17.5	chr14	11	18	0	0
RP11-407N8.4	chr12	0	0	0	0
RP11-407N8.5	chr12	0	0	0	0
RP11-407N8.6	chr12	1	0	0	0
RP11-407P15.1	chr2	0	0	0	0
RP11-407P15.2	chr2	0	0	0	0
RP11-407P18.1	chr11	0	0	0	0
RP11-407P2.1	chr12	1	0	0	0
RP11-408A13.2	chr9	0	0	0	0
RP11-408A13.3	chr9	2	0	0	0
RP11-408A13.4	chr9	17	10	1	0
RP11-408E1.1	chr1	0	0	0	0
RP11-408E5.4	chr13	0	0	0	0
RP11-408E5.6	chr13	0	0	0	0
RP11-408E5.8	chr13	0	0	0	0
RP11-408H20.3	chr18	1	0	0	0
RP11-408I18.9	chr12	0	0	0	0
RP11-408J6.1	chr15	0	0	0	0
RP11-408N14.1	chr9	0	0	0	0
RP11-408O13.4	chr13	0	0	0	0
RP11-408O19.5	chr9	2	0	1	0
RP11-408P14.1	chr4	0	0	578	0
RP11-409C19.2	chr8	0	0	0	0
RP11-409I10.2	chr14	0	1	1	0
RP11-409K15.1	chr6	0	0	0	0
RP11-409K20.6	chr9	0	0	0	0
RP11-409K20.7	chr9	0	1	0	0
RP11-409O11.3	chr9	0	0	0	0
RP11-40A13.1	chr17	0	0	0	0
RP11-40A13.2	chr17	0	0	0	0
RP11-40B20.1	chr2	0	0	1	0
RP11-40C11.2	chr10	0	0	0	0
RP11-40C18.2	chr1	0	0	0	0
RP11-40C6.2	chr9	5	0	0	0
RP11-40E19.1	chr21	0	0	0	0
RP11-40E6.1	chr13	0	1	0	0
RP11-40E6.2	chr13	1	1	1	0
RP11-40F6.1	chr10	0	0	1	0
RP11-40F8.2	chrX	0	0	0	0
RP11-40G16.1	chr6	0	0	0	0
RP11-40H19.1	chr11	0	0	0	0
RP11-40H20.4	chr1	0	2	0	0
RP11-40H20.5	chr1	0	0	0	0
RP11-40L7.2	chr4	0	0	0	0
RP11-410B16.2	chr12	0	1	1	0
RP11-410C4.1	chr1	0	0	0	0
RP11-410C4.2	chr1	0	0	0	0
RP11-410C4.5	chr1	0	0	0	0
RP11-410D17.2	chr16	21	30	9	0
RP11-410E4.1	chr2	2	1	3	0
RP11-410K21.2	chr9	3	12	20	0
RP11-410L14.1	chr8	1	1	4	0
RP11-411A19.5	chr10	0	3	2	0
RP11-411B10.2	chr18	0	3	10	0
RP11-411B10.3	chr18	2	6	0	0
RP11-411B10.4	chr18	10	2	10	0
RP11-411B10.5	chr18	0	0	0	0
RP11-411B10.7	chr18	0	0	0	0
RP11-411B10.8	chr18	0	1	4	0
RP11-411B6.6	chr10	541	820	2727	0
RP11-411D10.3	chr11	0	1	2	0
RP11-411G2.1	chr12	0	0	0	0
RP11-411G2.2	chr12	0	0	0	0
RP11-411G7.2	chr17	0	1	0	0
RP11-411K7.1	chr6	0	0	1	0
RP11-411P18.4	chr10	0	0	0	0
RP11-412B14.1	chr8	0	0	0	0
RP11-412B14.2	chr8	0	0	0	0
RP11-412D9.4	chr12	6	13	39	0
RP11-412K20.1	chr13	0	0	0	0
RP11-412N9.1	chr3	3	2	6	0
RP11-412P11.1	chr4	0	0	0	0
RP11-413B19.2	chr12	0	0	0	0
RP11-413B21.4	chr3	0	2	8	0
RP11-413E1.2	chr1	0	0	0	0
RP11-413E1.4	chr1	0	0	0	0
RP11-413E6.11	chr3	4	0	0	0
RP11-413E6.12	chr3	0	0	3	0
RP11-413E6.2	chr3	0	0	0	0
RP11-413G22.3	chr3	0	0	0	0
RP11-413H22.2	chr16	3	2	30	0
RP11-413H22.3	chr16	881	890	2039	0
RP11-413I9.2	chr18	0	0	0	0
RP11-413M3.4	chr9	1	2	4	0
RP11-413N10.3	chr11	8	0	3	0
RP11-413N13.1	chr11	0	0	0	0
RP11-414C16.1	chr1	1	0	0	0
RP11-414C23.1	chrY	0	0	0	0
RP11-414H17.5	chr10	4	4	0	0
RP11-414H23.2	chr5	0	0	0	0
RP11-414H23.3	chr5	0	0	0	0
RP11-414J4.2	chr15	15	10	9	0
RP11-414K7.1	chr2	0	1	0	0
RP11-414K7.2	chr2	1	0	0	0
RP11-415C15.1	chr4	0	0	0	0
RP11-415C15.3	chr4	0	0	0	0
RP11-415D17.3	chr6	1	0	12	0
RP11-415D17.4	chr6	0	0	0	0
RP11-415F23.2	chr3	1	1	2	0
RP11-415F23.3	chr3	5	8	7	0
RP11-415F23.4	chr3	8	17	21	0
RP11-415F23.5	chr3	0	0	141	0
RP11-415G4.1	chr13	0	0	0	0
RP11-415H23.4	chr9	0	0	0	0
RP11-415I12.1	chr12	0	0	0	0
RP11-415I12.2	chr12	9	761	444	226
RP11-415I12.3	chr12	0	0	0	0
RP11-415J4.1	chr9	0	0	0	0
RP11-415J8.3	chr1	44	27	62	0
RP11-415J8.7	chr1	8	7	0	0
RP11-415K20.2	chr1	0	0	0	0
RP11-416A14.2	chr1	1	0	1	0
RP11-416B16.1	chr4	0	0	3	0
RP11-416B23.1	chr3	0	0	0	0
RP11-416B23.2	chr3	0	0	1	0
RP11-416D8.2	chr10	0	0	0	0
RP11-416H1.1	chr2	0	0	0	0
RP11-416H1.2	chr2	1	0	0	0
RP11-416I2.1	chr17	0	0	0	0
RP11-416I2.2	chr17	0	0	0	0
RP11-416I2.3	chr17	2	0	3	0
RP11-416K24.1	chr1	0	0	0	0
RP11-416N13.1	chr7	1	0	0	0
RP11-416N2.3	chr10	0	0	0	0
RP11-416N2.4	chr10	7	4	8	0
RP11-416N2.5	chr10	10	3	42	1
RP11-416O18.2	chr3	0	1	0	0
RP11-416O18.3	chr3	0	2	0	0
RP11-416O18.4	chr3	0	0	0	0
RP11-417A17.1	chr10	0	0	0	0
RP11-417B4.2	chr9	0	0	0	0
RP11-417B4.3	chr9	0	0	0	0
RP11-417E7.3	chr6	0	0	0	0
RP11-417F21.2	chr2	0	0	0	0
RP11-417J1.1	chr5	0	0	0	0
RP11-417J1.4	chr5	0	0	0	0
RP11-417J1.5	chr5	0	0	0	0
RP11-417J1.6	chr5	0	0	0	0
RP11-417J1.7	chr5	0	0	0	0
RP11-417J1.8	chr5	0	0	0	0
RP11-417L14.1	chr9	0	0	1	0
RP11-417L19.2	chr12	0	0	0	0
RP11-417L19.4	chr12	2	1	0	0
RP11-417L19.5	chr12	15	12	10	1
RP11-417L19.6	chr12	6	4	2	0
RP11-417N10.3	chr16	0	1	0	0
RP11-417N10.4	chr16	247	263	113	0
RP11-417N10.5	chr16	0	0	2	0
RP11-417O11.5	chr10	0	0	7	0
RP11-417O18.1	chr12	0	0	0	0
RP11-417O18.2	chr12	0	0	0	0
RP11-418B12.1	chr3	0	0	0	0
RP11-418C1.7	chr10	0	4	5	0
RP11-418H16.1	chr2	1	1	6	0
RP11-418I22.2	chr16	1	0	0	0
RP11-418I22.3	chr16	0	0	0	0
RP11-418J17.3	chr1	0	2	0	0
RP11-418K9.3	chr18	0	1	0	0
RP11-419C19.1	chr5	0	0	0	0
RP11-419C19.3	chr5	0	0	0	0
RP11-419C23.1	chr8	0	0	0	0
RP11-419C5.3	chr16	0	0	0	0
RP11-419D4.1	chr13	3	2	3	0
RP11-419I17.1	chr8	68	12	173	0
RP11-419I17.2	chr8	0	0	0	0
RP11-419I17.3	chr8	0	0	2	0
RP11-419I17.4	chr8	0	0	0	0
RP11-419J16.1	chr18	0	0	0	0
RP11-419K12.2	chr8	0	0	1	0
RP11-419L4.1	chr4	0	0	0	0
RP11-419L4.2	chr4	0	0	0	0
RP11-419L9.1	chr16	0	0	0	0
RP11-419M24.1	chr7	0	0	0	0
RP11-419M24.2	chr7	0	0	0	0
RP11-419M24.4	chr7	0	0	0	0
RP11-419M24.5	chr7	0	0	0	0
RP11-419N10.5	chr1	0	0	0	0
RP11-419N10.6	chr1	0	0	0	0
RP11-420A21.1	chr6	0	0	0	0
RP11-420A6.2	chr17	1	1	1	0
RP11-420B22.1	chr8	0	0	0	0
RP11-420B22.2	chr8	0	0	0	0
RP11-420C9.1	chr2	1	4	23	0
RP11-420H19.1	chr7	0	0	0	0
RP11-420H19.3	chr7	0	0	0	0
RP11-420K14.1	chr19	0	0	0	0
RP11-420K14.8	chr19	0	0	0	0
RP11-420K8.1	chr1	0	0	1	0
RP11-420L9.2	chr6	4	3	1	0
RP11-420L9.4	chr6	0	0	0	0
RP11-420L9.5	chr6	188	152	244	0
RP11-420M1.2	chr15	0	0	3	0
RP11-420M1.3	chr15	12	26	8	0
RP11-420O16.2	chr5	0	0	0	0
RP11-421A16.1	chr2	1	0	0	0
RP11-421B23.2	chr9	0	0	0	0
RP11-421E14.2	chr17	1	0	0	0
RP11-421E17.4	chr1	0	0	0	0
RP11-421F16.3	chr12	78	83	27	0
RP11-421H10.2	chr12	0	0	0	0
RP11-421J10.1	chr2	1	0	0	0
RP11-421J10.2	chr2	0	0	0	0
RP11-421K1.1	chrX	22	12	22	0
RP11-421K23.1	chr2	0	0	0	0
RP11-421L21.2	chr1	1	3	2	0
RP11-421L21.3	chr1	127	42	106	0
RP11-421M1.9	chr6	10	10	2	0
RP11-421N10.1	chr7	0	0	0	0
RP11-421N8.1	chr18	9	1	6	0
RP11-421N8.3	chr18	0	1	2	0
RP11-421P23.2	chr8	0	0	0	0
RP11-422E4.1	chr7	0	0	0	0
RP11-422N16.3	chr8	0	0	0	0
RP11-422P15.4	chr10	1	0	0	0
RP11-422P15.5	chr10	0	1	1	0
RP11-422P22.1	chr1	2	1	1	0
RP11-422P24.10	chr1	7	11	8	0
RP11-422P24.11	chr1	59	56	112	0
RP11-422P24.12	chr1	6	2	4	0
RP11-422P24.13	chr1	11	7	52	0
RP11-422P24.14	chr1	1373	1555	1923	0
RP11-422P24.15	chr1	1161	1191	2523	0
RP11-422P24.9	chr1	0	0	2	0
RP11-423B13.1	chr6	0	0	0	0
RP11-423C15.3	chr9	4	6	0	0
RP11-423E7.2	chr3	0	1	0	0
RP11-423F24.3	chr1	5	4	0	0
RP11-423G4.10	chr12	1	0	1	0
RP11-423G4.8	chr12	1	1	0	0
RP11-423H2.1	chr5	0	0	1	0
RP11-423H2.3	chr5	0	0	9	0
RP11-423H2.4	chr5	0	0	0	0
RP11-423H2.5	chr5	0	0	0	0
RP11-423J7.1	chr4	0	0	0	0
RP11-423J7.2	chr4	0	0	0	0
RP11-423P10.2	chr2	159	161	31	0
RP11-424C20.2	chr12	0	0	95	0
RP11-424E7.5	chr9	0	0	0	0
RP11-424E7.6	chr9	0	0	4	0
RP11-424G14.1	chrY	7	3	3	0
RP11-424G14.2	chrY	31	23	17	0
RP11-424I19.1	chr15	0	0	1	0
RP11-424I19.2	chr15	4	2	0	0
RP11-424M21.1	chr4	1	0	0	0
RP11-424M22.1	chr12	0	0	0	0
RP11-424M22.3	chr12	0	0	0	0
RP11-424M24.3	chr16	0	2	4	0
RP11-424N24.2	chr3	6	7	4	0
RP11-425A23.1	chr4	0	0	0	0
RP11-425A6.5	chr10	0	0	1	0
RP11-425A6.6	chr10	110	63	94	0
RP11-425D10.1	chr6	0	0	0	0
RP11-425D10.10	chr6	5	12	9	0
RP11-425D17.1	chr12	3	1	0	0
RP11-425D17.2	chr12	0	0	0	0
RP11-425L10.1	chr11	0	0	331	0
RP11-426A21.2	chr10	0	0	0	0
RP11-426A21.3	chr10	0	1	0	0
RP11-426A6.5	chr9	34	24	28	0
RP11-426C22.1	chr16	2	1	0	0
RP11-426C22.12	chr16	3	5	11	0
RP11-426C22.3	chr16	0	2	77	2
RP11-426C22.4	chr16	4	4	9	0
RP11-426C22.5	chr16	1	1	2	0
RP11-426C22.6	chr16	0	0	5	0
RP11-426C22.7	chr16	0	0	0	0
RP11-426C22.8	chr16	1	0	3	0
RP11-426D19.1	chr17	12	14	8	0
RP11-426D19.2	chr17	17	5	6	0
RP11-426J5.1	chr18	0	0	0	0
RP11-426J5.2	chr18	0	0	0	0
RP11-426J5.3	chr18	4	3	0	0
RP11-426L16.10	chr1	493	453	1446	0
RP11-426L16.3	chr1	12	12	3	0
RP11-426M1.3	chr1	0	0	0	0
RP11-427B20.1	chr1	0	0	0	0
RP11-427E2.1	chr2	17	14	7	0
RP11-427E4.1	chr6	0	0	0	0
RP11-427G18.1	chrY	0	0	0	0
RP11-427I6.5	chr3	309	263	612	1
RP11-427L15.2	chr10	42	13	3	0
RP11-427M20.1	chr4	0	0	0	0
RP11-427P5.2	chr3	0	0	3	0
RP11-427P5.3	chr3	0	0	0	0
RP11-428C19.5	chr11	2	0	1	0
RP11-428C6.2	chr5	0	0	0	0
RP11-428F18.2	chr9	0	0	0	0
RP11-428F8.2	chr6	0	0	1	0
RP11-428G2.1	chr10	0	0	0	0
RP11-428G5.1	chr12	0	0	0	0
RP11-428G5.4	chr12	0	0	0	0
RP11-428G5.6	chr12	0	0	0	0
RP11-428G5.7	chr12	0	0	0	0
RP11-428I12.1	chr12	0	0	0	0
RP11-428J1.2	chr6	0	0	0	0
RP11-428J1.4	chr6	9	8	11	0
RP11-428J1.6	chr6	5	3	0	0
RP11-428L21.1	chr4	0	0	0	0
RP11-428L21.2	chr4	0	0	0	0
RP11-428L9.2	chr10	0	0	0	0
RP11-428M15.1	chr13	0	0	0	0
RP11-428O23.1	chr17	0	0	0	0
RP11-428P16.2	chr10	4	9	17	0
RP11-428P16.3	chr10	0	0	0	0
RP11-429A20.2	chr12	0	0	0	0
RP11-429A20.3	chr12	3	3	0	0
RP11-429A20.5	chr12	0	0	1	0
RP11-429A24.1	chr10	0	1	2	0
RP11-429B14.1	chr15	0	0	0	0
RP11-429B14.3	chr15	0	0	0	0
RP11-429B14.4	chr15	0	1	0	0
RP11-429D19.1	chr15	0	0	0	0
RP11-429G17.2	chr13	0	0	0	0
RP11-429G19.3	chr10	16	7	10	0
RP11-429J10.1	chr2	0	0	0	0
RP11-429J17.4	chr8	0	0	0	0
RP11-429J17.5	chr8	0	0	15	0
RP11-429J17.7	chr8	0	0	0	0
RP11-429K17.1	chr16	0	0	0	0
RP11-429O2.1	chr8	0	0	0	0
RP11-429O22.1	chr4	7	30	10	0
RP11-429P3.2	chr16	0	0	0	0
RP11-429P3.3	chr16	2	0	0	0
RP11-429P3.5	chr16	0	0	0	0
RP11-429P3.8	chr16	0	3	4	0
RP11-429P3.9	chr16	0	0	0	0
RP11-42A4.1	chr4	0	0	0	0
RP11-42B7.1	chr7	0	0	0	0
RP11-42D20.1	chr3	0	0	0	0
RP11-42F12.1	chr3	0	0	0	0
RP11-42H13.1	chr16	0	0	0	0
RP11-42I10.1	chr16	8	0	2	0
RP11-42I10.3	chr16	0	0	0	0
RP11-42L13.2	chr5	0	0	0	0
RP11-42L13.3	chr5	0	0	0	0
RP11-42O15.3	chr1	4	2	0	0
RP11-430B1.1	chr15	0	0	0	0
RP11-430C1.2	chr16	0	0	0	0
RP11-430C7.2	chr1	0	2	0	0
RP11-430C7.4	chr1	2	5	0	0
RP11-430C7.5	chr1	18	25	16	0
RP11-430E17.1	chr18	3	1	2	0
RP11-430G17.1	chr1	0	0	0	0
RP11-430G17.4	chr1	0	0	0	0
RP11-430G17.5	chr1	0	0	0	0
RP11-430H10.3	chr11	0	0	1	0
RP11-430H10.4	chr11	0	0	0	0
RP11-430H10.5	chr11	1	0	1	0
RP11-430H12.2	chr1	0	0	0	0
RP11-430H15.1	chr1	0	0	0	0
RP11-430K21.2	chr9	0	1	0	0
RP11-430L16.1	chr3	0	1	0	0
RP11-430L3.2	chr11	0	0	0	0
RP11-431H16.3	chr14	198	143	960	0
RP11-431H16.4	chr14	14	1	0	0
RP11-431J17.1	chr4	0	0	0	0
RP11-431J24.2	chrX	4	4	0	0
RP11-431K24.1	chr1	2	0	0	0
RP11-431K24.2	chr1	0	0	0	0
RP11-431K24.4	chr1	0	0	0	0
RP11-431M3.1	chr8	0	1	0	0
