gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RP11-960H2.1	chr8	0	0	0	0
RP11-960H2.2	chr8	0	0	0	0
RP11-960L18.1	chr16	0	0	0	0
RP11-961A15.1	chr17	60	36	2	1
RP11-961A15.3	chr17	0	0	0	0
RP11-962G15.1	chr8	1	0	0	0
RP11-962G15.2	chr8	0	0	0	0
RP11-963H1.1	chr3	0	0	1	0
RP11-963H4.2	chr17	0	0	0	0
RP11-963H4.3	chr17	0	1	3	0
RP11-963H4.5	chr17	0	0	0	0
RP11-963H4.6	chr17	0	0	0	0
RP11-963H4.7	chr17	0	0	0	0
RP11-963H4.8	chr17	0	0	3	0
RP11-964E11.2	chr14	0	0	0	0
RP11-964E11.3	chr14	1	6	1	0
RP11-967K21.1	chr12	46	23	104	0
RP11-967K21.2	chr12	0	0	0	0
RP11-968A15.8	chr12	5	8	3	0
RP11-968O1.5	chr12	1	2	27	0
RP11-96A1.4	chr4	0	0	0	0
RP11-96A1.5	chr4	0	0	0	0
RP11-96A15.1	chr18	1	1	0	0
RP11-96B2.1	chr8	0	0	0	0
RP11-96B5.3	chr10	0	0	0	0
RP11-96B5.4	chr10	0	0	0	0
RP11-96C13.1	chr6	0	0	0	0
RP11-96C21.3	chr15	0	0	0	0
RP11-96C23.10	chr10	0	0	0	0
RP11-96C23.12	chr10	0	1	0	0
RP11-96C23.13	chr10	8	40	81	0
RP11-96C23.14	chr10	2	2	5	0
RP11-96C23.15	chr10	3	2	19	0
RP11-96C23.5	chr10	6	38	86	0
RP11-96C23.9	chr10	0	0	0	0
RP11-96D1.10	chr16	410	441	343	0
RP11-96D1.11	chr16	729	757	763	0
RP11-96D1.3	chr16	1	0	0	0
RP11-96D1.5	chr16	0	0	3	0
RP11-96D1.6	chr16	8	5	10	0
RP11-96D1.7	chr16	3	6	0	0
RP11-96D1.8	chr16	499	661	2529	0
RP11-96D1.9	chr16	2	0	1	0
RP11-96D24.1	chr14	0	0	0	0
RP11-96F8.1	chr10	0	0	0	0
RP11-96H17.1	chr16	0	0	0	0
RP11-96H17.3	chr16	0	1	0	0
RP11-96H19.1	chr12	44	14	17	0
RP11-96J15.1	chr9	0	0	0	0
RP11-96J19.4	chr6	0	0	0	0
RP11-96K14.1	chr16	0	0	0	0
RP11-96K19.2	chr1	9	10	227	0
RP11-96K19.4	chr1	3	3	1	0
RP11-96K19.5	chr1	46	128	23	0
RP11-96L14.9	chr1	5	0	48	0
RP11-96L7.2	chr9	0	1	0	0
RP11-96O20.2	chr15	0	0	0	0
RP11-96O20.4	chr15	34	46	72	0
RP11-96O20.5	chr15	0	0	1	0
RP11-972K6.1	chr12	0	0	1	0
RP11-972L6.2	chr12	0	0	0	0
RP11-972P1.10	chr12	0	0	0	0
RP11-972P1.11	chr12	16	12	1	0
RP11-973D8.4	chr12	163	202	730	0
RP11-973D8.5	chr12	5	3	10	0
RP11-973F15.2	chr8	0	0	0	0
RP11-973H7.3	chr18	7	5	5	0
RP11-973H7.5	chr18	0	0	0	0
RP11-973N13.3	chr14	0	0	1	0
RP11-973N13.4	chr14	17	13	2	0
RP11-973N13.5	chr14	0	0	0	0
RP11-974F13.3	chr5	0	0	0	0
RP11-974F13.5	chr5	0	0	0	0
RP11-976B16.1	chr14	1	1	0	0
RP11-977B10.2	chr12	3	4	0	0
RP11-977G19.10	chr12	842	904	2100	0
RP11-977G19.11	chr12	491	531	2729	0
RP11-977G19.12	chr12	0	0	10	0
RP11-977G19.14	chr12	20	29	9	0
RP11-977G19.5	chr12	15	22	44	0
RP11-977P2.1	chr12	0	0	0	0
RP11-978I15.10	chr1	0	0	0	0
RP11-97C16.1	chr3	71	67	56	0
RP11-97C18.1	chr1	0	0	0	0
RP11-97E7.1	chr4	0	0	0	0
RP11-97F8.1	chr4	0	0	0	0
RP11-97F8.2	chr4	0	0	0	0
RP11-97F8.3	chr4	0	0	0	0
RP11-97F8.4	chr4	0	0	0	0
RP11-97I14.1	chr11	0	0	0	0
RP11-97L4.1	chr7	0	0	0	0
RP11-97O12.3	chr15	0	1	0	0
RP11-97O12.5	chr15	16	30	71	0
RP11-97O12.7	chr15	487	480	427	1
RP11-981G7.1	chr8	0	8	5	0
RP11-981G7.3	chr8	1	0	1	0
RP11-981G7.6	chr8	19	1	4	0
RP11-981P6.1	chr12	8	3	8	0
RP11-982M15.2	chr14	596	606	861	0
RP11-982M15.5	chr14	0	0	0	0
RP11-982M15.7	chr14	0	0	0	0
RP11-983C2.1	chr12	0	0	0	0
RP11-983C2.3	chr12	0	0	0	0
RP11-983G14.3	chr15	0	0	0	0
RP11-983P16.2	chr12	0	1	0	0
RP11-983P16.4	chr12	535	631	812	0
RP11-986E7.2	chr14	0	0	0	0
RP11-986E7.7	chr14	4	10	3	0
RP11-986E7.8	chr14	0	0	0	0
RP11-986G18.3	chr12	0	0	0	0
RP11-989E6.1	chr16	0	0	0	0
RP11-989E6.10	chr16	0	0	0	0
RP11-989E6.11	chr16	0	0	0	0
RP11-989E6.13	chr16	0	0	22	0
RP11-989E6.3	chr16	0	0	0	0
RP11-989E6.8	chr16	0	0	0	0
RP11-989F5.1	chr12	0	0	3	0
RP11-989F5.3	chr12	1	0	0	0
RP11-989F5.4	chr12	0	0	0	0
RP11-98C1.2	chr2	0	0	0	0
RP11-98C8.2	chr16	0	0	0	0
RP11-98D18.1	chr1	0	1	0	0
RP11-98D18.15	chr1	84	62	194	0
RP11-98D18.16	chr1	9	11	8	0
RP11-98D18.17	chr1	2	2	0	0
RP11-98D18.2	chr1	0	1	1	0
RP11-98D18.3	chr1	0	0	12	0
RP11-98D18.7	chr1	0	0	0	0
RP11-98D3.2	chr13	0	1	0	0
RP11-98F14.11	chr13	0	0	0	0
RP11-98F14.12	chr13	13	0	3	0
RP11-98F19.1	chr2	0	0	0	0
RP11-98G13.1	chr1	0	0	0	0
RP11-98H4.1	chr8	0	0	0	0
RP11-98H4.4	chr8	0	0	0	0
RP11-98I9.4	chr6	110	85	202	0
RP11-98J23.1	chr5	0	0	0	0
RP11-98J9.2	chr11	0	0	0	0
RP11-98L12.2	chr14	0	1	0	0
RP11-98L5.5	chr9	8	0	3	0
RP11-98O2.1	chr4	0	1	1	0
RP11-98P2.1	chr8	0	0	0	0
RP11-991C1.2	chr14	0	0	0	0
RP11-993B23.1	chr12	0	0	0	0
RP11-993B23.3	chr12	0	1	5	0
RP11-996F15.2	chr12	39	3	70	0
RP11-996F15.4	chr12	2	0	0	0
RP11-996F15.5	chr12	2	3	10	0
RP11-996F15.6	chr12	17	41	1	0
RP11-998D10.1	chr14	0	0	0	0
RP11-998D10.4	chr14	0	0	0	0
RP11-999E24.3	chr14	79	78	17	0
RP11-99A1.2	chr18	1	1	2	0
RP11-99A14.1	chr8	0	0	0	0
RP11-99A8.2	chr1	2	0	1	0
RP11-99C10.1	chr11	0	0	0	0
RP11-99E15.2	chr14	0	0	0	0
RP11-99E15.3	chr14	0	0	0	0
RP11-99H8.1	chr1	0	0	0	0
RP11-99J16__A.2	chr1	0	1	1	0
RP11-99L13.2	chr14	1	0	0	0
RP11-99L6.1	chr10	5	2	0	0
RP11-99O17.1	chr7	0	0	0	0
RP11-9B6.1	chr4	0	0	0	0
RP11-9D8.1	chr4	0	1	0	0
RP11-9E17.1	chr18	223	172	67	0
RP11-9G1.3	chr4	19	10	28	0
RP11-9G10.1	chr6	0	0	0	0
RP11-9H12.6	chr9	0	0	0	0
RP11-9H12.7	chr9	0	0	0	0
RP11-9H12.8	chr9	0	0	0	0
RP11-9H12.9	chr9	0	0	0	0
RP11-9H20.2	chr18	0	0	0	0
RP11-9J18.1	chr3	12	35	79	0
RP11-9L18.2	chr1	4	1	13	2
RP11-9L18.3	chr1	0	0	0	0
RP11-9M16.2	chr9	1	1	0	0
RP11-9M16.3	chr9	0	0	0	0
RP11-9N12.2	chr4	6	7	3	0
RP11-9N12.3	chr4	0	0	0	0
RP11-9N20.3	chr3	0	1	2	0
RP13-1016M1.2	chr4	0	0	0	0
RP13-1032I1.10	chr17	376	679	1126	1
RP13-1032I1.11	chr17	13	7	15	0
RP13-1032I1.7	chr17	811	962	861	0
RP13-1039J1.2	chr2	0	0	1	0
RP13-1039J1.3	chr2	0	0	0	0
RP13-1039J1.4	chr2	1	0	1	0
RP13-104F24.3	chr17	180	10	30	0
RP13-1056D16.2	chr3	0	0	0	0
RP13-111A12.1	chrX	0	1	0	0
RP13-122B23.13	chr9	739	801	576	5
RP13-122B23.14	chr9	0	0	1	0
RP13-122B23.8	chr9	1	4	0	0
RP13-122B23.9	chr9	1	0	0	0
RP13-126C7.1	chr15	0	0	0	0
RP13-126P21.2	chrX	0	0	0	0
RP13-126P21.3	chrX	0	0	0	0
RP13-129E14.1	chr9	21	5	4	0
RP13-131K19.1	chr3	28	48	155	0
RP13-131K19.2	chr3	11	12	443	0
RP13-131K19.6	chr3	5	4	10	0
RP13-131K19.7	chr3	21	24	8	0
RP13-131K19.8	chr3	5	5	11	0
RP13-143G15.4	chr6	1	2	24	0
RP13-157F18.2	chr7	0	0	0	0
RP13-15M17.1	chr1	2	1	11	0
RP13-16D10.1	chrX	0	1	0	0
RP13-16H11.5	chr10	1	0	0	0
RP13-16H11.7	chr10	0	0	0	0
RP13-16H11.8	chr10	2	3	2	0
RP13-188A5.1	chrX	0	30	58	0
RP13-192B19.2	chrX	1	1	0	0
RP13-198D9.5	chr9	0	0	0	0
RP13-204A15.5	chrX	1	0	0	0
RP13-20L14.1	chr17	1	0	0	0
RP13-20L14.10	chr17	47	12	9	0
RP13-20L14.11	chr17	2	1	0	0
RP13-20L14.2	chr17	1	0	0	0
RP13-20L14.4	chr17	2	26	3	0
RP13-210D15.1	chrX	0	0	0	0
RP13-210D15.10	chrX	0	0	0	0
RP13-210D15.8	chrX	2	0	2	0
RP13-212L9.1	chrX	0	0	0	0
RP13-216E22.4	chrX	15	0	0	0
RP13-216E22.5	chrX	0	0	0	0
RP13-221M14.2	chr1	0	0	0	0
RP13-225O21.2	chr9	11	8	4	0
RP13-225O21.5	chr9	0	0	0	0
RP13-228J13.1	chrX	0	0	0	0
RP13-228J13.5	chrX	0	0	0	0
RP13-238F13.3	chr10	5	2	4	0
RP13-24G8.2	chrX	0	0	0	0
RP13-254B10.1	chr7	22	21	29	0
RP13-259N13.2	chr10	0	0	0	0
RP13-262C2.3	chr15	0	0	0	0
RP13-270P17.2	chr18	32	24	7	0
RP13-270P17.3	chr18	22	20	0	0
RP13-297E16.4	chrY	0	0	0	0
RP13-297E16.5	chrY	0	0	0	0
RP13-313G19.2	chrX	0	0	0	0
RP13-314C10.5	chrX	1	0	0	0
RP13-314C10.6	chrX	0	0	2	0
RP13-317D12.3	chr11	0	0	1	0
RP13-324D24.1	chrX	0	0	0	0
RP13-346H10.2	chrX	3	1	3	0
RP13-347D8.7	chrX	0	0	0	0
RP13-348B13.2	chrX	0	0	0	0
RP13-349O20.2	chrX	11	11	26	0
RP13-34L8.7	chrX	0	0	0	0
RP13-34L8.8	chrX	0	0	0	0
RP13-359K18.1	chr12	0	0	0	0
RP13-362E11.3	chrX	0	0	0	0
RP13-392I16.1	chr1	0	0	0	0
RP13-395E19.2	chr15	7	2	2	0
RP13-395E19.3	chr15	0	0	0	0
RP13-395E19.4	chr15	0	0	0	0
RP13-395E19.5	chr15	0	0	0	0
RP13-39P12.3	chr10	0	0	87	0
RP13-415G19.2	chr17	3	1	2	0
RP13-43E11.1	chrX	0	0	1	0
RP13-452N2.1	chr7	0	0	0	0
RP13-459H7.1	chr10	0	0	0	0
RP13-461N9.2	chr9	0	0	0	0
RP13-465B17.4	chrY	0	0	0	0
RP13-465B17.5	chrY	0	0	0	0
RP13-467H17.1	chr8	11	2	5	0
RP13-46H24.1	chr11	0	0	0	0
RP13-46H24.3	chr11	0	0	0	0
RP13-483F6.2	chrX	0	0	0	0
RP13-485J5.1	chrX	0	0	0	0
RP13-487K5.1	chr4	1	1	1	0
RP13-487P22.1	chr15	0	1	1	0
RP13-488H8.1	chr4	1	0	0	0
RP13-492C18.1	chr7	0	0	0	0
RP13-492C18.2	chr7	0	0	0	0
RP13-494C23.1	chr4	0	0	0	0
RP13-497K6.1	chr4	0	15	12	0
RP13-49I15.6	chr10	1	3	0	0
RP13-507P19.1	chr12	0	0	0	0
RP13-511M20.1	chr2	10	1	24	0
RP13-512J5.1	chr2	176	162	561	0
RP13-512J5.2	chr2	31	40	89	0
RP13-516M14.1	chr17	38	27	60	0
RP13-516M14.10	chr17	36	35	32	0
RP13-516M14.11	chr17	70	143	97	0
RP13-516M14.2	chr17	11	6	0	0
RP13-516M14.8	chr17	372	81	1001	0
RP13-526J3.1	chr3	0	0	0	0
RP13-52K8.1	chrX	0	0	0	0
RP13-52K8.2	chrX	0	0	0	0
RP13-539F13.2	chr4	0	0	0	0
RP13-539F13.3	chr4	0	0	0	0
RP13-546I2.2	chr3	0	0	0	0
RP13-554M15.2	chr12	2	0	0	0
RP13-554M15.5	chr12	94	41	166	0
RP13-554M15.7	chr12	130	186	71	0
RP13-554M15.8	chr12	2	0	2	0
RP13-560N11.1	chr4	0	0	0	0
RP13-565O16.2	chrX	1	1	4	0
RP13-577H12.2	chr4	0	0	0	0
RP13-577H12.3	chr4	0	0	0	0
RP13-57D9.3	chrX	0	0	0	0
RP13-580B18.1	chr7	0	0	0	0
RP13-580B18.4	chr7	0	3	24	0
RP13-580F15.2	chr17	7	1	2	0
RP13-582L3.4	chr4	0	0	0	0
RP13-582O9.6	chr8	234	286	471	1
RP13-582O9.7	chr8	5	1	7	0
RP13-585F24.1	chr4	0	0	14	0
RP13-608F4.5	chr15	0	0	51	0
RP13-60P5.2	chrX	0	0	0	0
RP13-619I2.2	chr12	0	0	0	0
RP13-622J23.1	chr2	0	0	0	0
RP13-631K18.3	chr11	0	0	0	0
RP13-631K18.5	chr11	0	1	0	0
RP13-635I23.3	chr3	0	0	0	0
RP13-638C3.2	chr17	0	1	3	0
RP13-638C3.3	chr17	1	2	0	0
RP13-638C3.4	chr17	71	126	80	0
RP13-638C3.5	chr17	3	8	7	0
RP13-638C3.6	chr17	4	5	0	0
RP13-63I15.1	chrX	36	29	13	1
RP13-643D4.1	chrX	0	0	0	0
RP13-644M16.1	chr4	0	0	0	0
RP13-644M16.2	chr4	0	0	0	0
RP13-644M16.3	chr4	0	0	0	0
RP13-644M16.4	chr4	0	0	0	0
RP13-644M16.5	chr4	0	0	0	0
RP13-672B3.2	chr12	41	49	112	0
RP13-672B3.5	chr12	0	0	0	0
RP13-685P2.7	chr3	0	1	0	0
RP13-685P2.8	chr3	0	0	0	0
RP13-685P2.9	chr3	4	10	0	0
RP13-714J12.1	chr12	0	0	3	0
RP13-726E6.1	chr11	0	0	0	0
RP13-726E6.2	chr11	0	0	1	0
RP13-726E6.4	chr11	0	0	0	0
RP13-726E6.5	chr11	0	0	32	0
RP13-753N3.1	chr17	0	0	1	0
RP13-753N3.3	chr17	73	87	94	0
RP13-766D20.2	chr17	22	17	5	0
RP13-77O11.11	chrX	0	0	0	0
RP13-77O11.12	chrX	0	0	0	0
RP13-77O11.8	chrX	0	0	0	0
RP13-786C16.1	chr11	0	0	0	0
RP13-820C6.2	chr12	72	74	135	0
RP13-820C6.4	chr12	0	0	0	0
RP13-86N24.1	chr12	0	0	0	0
RP13-884E18.2	chr4	0	0	0	0
RP13-884E18.3	chr4	0	0	0	0
RP13-884E18.4	chr4	0	0	0	0
RP13-890H12.2	chr17	40	33	181	0
RP13-895J2.10	chr12	0	0	0	0
RP13-895J2.11	chr12	0	0	0	0
RP13-895J2.13	chr12	0	0	0	0
RP13-895J2.2	chr12	1	0	0	0
RP13-895J2.3	chr12	1	0	0	0
RP13-895J2.4	chr12	0	0	0	0
RP13-895J2.6	chr12	0	0	1	0
RP13-895J2.7	chr12	1	0	0	0
RP13-895J2.8	chr12	0	0	0	0
RP13-895J2.9	chr12	0	0	0	0
RP13-923O23.6	chr8	0	0	0	0
RP13-923O23.7	chr8	33	83	6	0
RP13-929K23.3	chr17	0	0	0	0
RP13-929K23.4	chr17	0	0	0	0
RP13-929K23.5	chr17	0	0	0	0
RP13-93L13.1	chr9	0	0	0	0
RP13-968A2.1	chr7	4	6	9	0
RP13-977E11.1	chr2	0	0	0	0
RP13-977J11.3	chr12	0	0	0	0
RP13-977J11.5	chr12	9	6	2	0
RP13-977J11.6	chr12	3	20	9	0
RP13-977J11.8	chr12	0	0	0	0
RP13-977J11.9	chr12	0	0	0	0
RP1L1	chr8	14	34	18	0
RP2	chrX	227	274	674	0
RP3-323A24.2	chr4	0	0	0	0
RP3-323N1.2	chr10	0	0	0	0
RP3-323P24.3	chrX	3	1	11	0
RP3-325F22.5	chr6	1	5	7	0
RP3-326L13.2	chrX	2	2	7	0
RP3-329A5.1	chr6	0	0	0	0
RP3-329A5.8	chr6	26	26	72	0
RP3-329E20.2	chr1	1	0	0	0
RP3-329E20.3	chr1	1	0	3	0
RP3-330M21.5	chr6	20	38	27	0
RP3-330O12.5	chr1	3	4	0	0
RP3-331H24.4	chr6	0	0	0	0
RP3-331H24.5	chr6	12	6	1	0
RP3-331H24.6	chr6	1	4	3	0
RP3-332B22.1	chr6	1	0	0	0
RP3-332O11.2	chr1	0	0	0	0
RP3-333A15.1	chr1	0	0	0	0
RP3-333A15.2	chr1	1	0	0	0
RP3-333H23.10	chr22	2	3	1	0
RP3-333H23.8	chr22	0	1	0	0
RP3-333H23.9	chr22	9	9	50	0
RP3-335E1.1	chr6	0	0	0	0
RP3-335N17.2	chr6	0	0	0	0
RP3-336K20__B.2	chr6	0	2	0	0
RP3-337H4.6	chr6	3	4	7	0
RP3-337H4.9	chr6	1	0	89	0
RP3-339A18.6	chrX	0	0	3	0
RP3-340B19.2	chr6	0	0	7	1
RP3-340B19.3	chr6	3	0	3	0
RP3-340B19.5	chr6	0	0	0	0
RP3-340B19.7	chr6	0	0	2	0
RP3-340H11.2	chr6	0	0	0	0
RP3-340N1.2	chr1	1	0	0	0
RP3-340N1.7	chr1	0	0	0	0
RP3-341E18.2	chr6	1	1	0	0
RP3-341E18.3	chr6	0	0	0	0
RP3-342P20.2	chr1	2	3	2	0
RP3-344J20.1	chr6	1	0	0	0
RP3-344J20.3	chr6	0	0	0	0
RP3-347H13.12	chr22	0	0	0	0
RP3-347M6.3	chrX	0	0	0	0
RP3-348I23.2	chr6	0	0	0	0
RP3-348I23.3	chr6	0	0	0	0
RP3-354J5.3	chr6	0	0	0	0
RP3-354N19.1	chr6	0	0	0	0
RP3-354N19.3	chr6	1	0	1	0
RP3-355L5.3	chr6	0	0	0	0
RP3-355L5.4	chr6	5	28	26	0
RP3-355M6.3	chr6	5	2	0	0
RP3-357D13.5	chr6	0	0	0	0
RP3-357I16.1	chr1	0	0	0	0
RP3-358H7.1	chrX	0	0	0	0
RP3-359N14.1	chr6	0	0	0	0
RP3-359N14.3	chr6	2	2	1	0
RP3-364H10.1	chr6	0	0	0	0
RP3-365E2.1	chr6	0	1	0	0
RP3-365I19.2	chr1	0	0	0	0
RP3-366N23.4	chr6	0	1	1	0
RP3-368A4.6	chrX	177	203	278	0
RP3-368B9.2	chr4	0	0	0	0
RP3-369A17.2	chr6	0	0	0	0
RP3-369A17.6	chr6	0	0	5	0
RP3-370M22.8	chr22	1	0	0	0
RP3-375P9.2	chr6	0	1	0	3
RP3-377H17.2	chr12	0	0	0	0
RP3-377H17.3	chr12	0	0	0	0
RP3-377H17.4	chr12	0	0	0	0
RP3-377H17.5	chr12	0	0	0	0
RP3-378P9.1	chrX	0	0	0	0
RP3-380B8.4	chr6	0	0	0	0
RP3-380C13.2	chrX	0	0	0	0
RP3-380E11.2	chr6	0	0	0	0
RP3-382I10.2	chr6	0	0	0	0
RP3-382I10.3	chr6	1	1	4	0
RP3-382I10.7	chr6	183	148	1032	0
RP3-383B8.1	chr6	4	0	0	0
RP3-388E23.2	chr6	0	0	0	0
RP3-388E23.3	chr6	0	1	0	0
RP3-388M5.8	chr22	0	0	0	0
RP3-388N13.3	chr8	0	0	0	0
RP3-388N15.2	chrX	0	0	0	0
RP3-389A20.2	chrX	0	0	0	0
RP3-390M24.1	chr6	0	0	0	0
RP3-391O22.1	chr6	0	0	0	0
RP3-393B19.1	chr1	0	0	0	0
RP3-393E18.1	chr6	0	0	1	0
RP3-393E18.2	chr6	1	0	0	0
RP3-393E18.3	chr6	0	0	0	0
RP3-393K13.1	chr6	0	0	0	0
RP3-393P12.1	chrX	0	0	0	0
RP3-394A18.1	chr22	1593	1613	5696	1
RP3-395C13.1	chr6	5	1	0	0
RP3-395C13.2	chr6	20	12	30	0
RP3-395M20.12	chr1	0	0	0	0
RP3-395M20.2	chr1	0	0	0	0
RP3-395M20.3	chr1	0	0	0	0
RP3-395M20.7	chr1	0	0	0	0
RP3-395M20.9	chr1	0	0	0	0
RP3-395P12.2	chr1	0	0	0	0
RP3-398G3.5	chr6	0	0	0	0
RP3-399J4.2	chr6	0	0	0	0
RP3-399J4.3	chr6	0	0	0	0
RP3-399J4.4	chr6	0	0	0	0
RP3-399L15.1	chr6	0	0	0	0
RP3-399L15.2	chr6	1	0	0	0
RP3-400B16.2	chr6	1	0	0	0
RP3-400B16.3	chr6	0	0	1	0
RP3-400B16.4	chr6	0	0	4	0
RP3-401D24.1	chr6	0	1	13	0
RP3-402G11.25	chr22	20	10	12	0
RP3-402G11.26	chr22	124	135	14	0
RP3-402G11.27	chr22	26	29	0	0
RP3-402G11.28	chr22	75	61	38	0
RP3-402L9.3	chr6	175	117	389	0
RP3-403A15.1	chr6	1	0	0	0
RP3-403A15.5	chr6	171	100	248	1
RP3-404F18.5	chrX	0	0	0	0
RP3-405J10.2	chr12	0	0	0	0
RP3-405J10.3	chr12	4	14	15	0
RP3-405J10.4	chr12	0	0	0	0
RP3-405J10.5	chr12	0	0	1	0
RP3-406A7.1	chr6	0	0	0	0
RP3-406A7.3	chr6	0	0	0	0
RP3-406A7.5	chr6	0	0	0	0
RP3-406A7.7	chr6	11	3	0	0
RP3-406C18.1	chrX	0	0	0	0
RP3-406C18.2	chrX	0	0	0	0
RP3-406M12.1	chr1	0	0	0	0
RP3-406P24.3	chr6	1	4	1	0
RP3-406P24.4	chr6	5	22	0	1
RP3-406P24.5	chr6	6	3	28	0
RP3-407E4.2	chr6	0	0	0	0
RP3-407E4.3	chr6	0	0	0	0
RP3-407E4.4	chr6	0	0	0	0
RP3-408N23.4	chr22	1	2	0	0
RP3-412A9.12	chr22	0	0	0	0
RP3-412A9.15	chr22	0	0	0	0
RP3-412A9.16	chr22	19	14	32	0
RP3-412A9.17	chr22	0	0	0	0
RP3-413H6.2	chr6	0	0	0	0
RP3-413H6.3	chr6	1	1	1	0
RP3-414A15.10	chr14	1	6	8	0
RP3-414A15.11	chr14	2	0	1	0
RP3-414A15.12	chr14	4	0	4	0
RP3-414A15.2	chr14	0	0	0	0
RP3-415N12.1	chr6	2	2	2	0
RP3-416H24.4	chr12	0	0	0	0
RP3-416H24.7	chr12	0	0	0	0
RP3-416H24.8	chr12	0	0	0	0
RP3-416J7.1	chr6	0	0	0	0
RP3-416J7.4	chr6	0	0	0	0
RP3-416J7.5	chr6	0	0	0	0
RP3-416J7.6	chr6	0	0	0	0
RP3-417E16.1	chr2	0	0	0	0
RP3-417L20.4	chr6	0	0	0	0
RP3-417O22.3	chr6	6	13	0	0
RP3-418A9.3	chr6	0	0	0	0
RP3-419C19.2	chr1	0	0	0	0
RP3-419C19.3	chr1	0	0	0	0
RP3-422G23.3	chr6	0	0	0	0
RP3-423B22.5	chr1	0	0	1	0
RP3-424M6.4	chr12	31	52	9	0
RP3-425C14.4	chr6	42	1	41	0
RP3-425C14.5	chr6	8	18	37	0
RP3-425C14.6	chr6	0	1	0	0
RP3-425C14.7	chr6	0	0	0	0
RP3-425C14.8	chr6	0	0	0	0
RP3-425P12.1	chr6	0	0	0	0
RP3-425P12.4	chr6	0	15	95	0
RP3-425P12.5	chr6	0	0	0	0
RP3-425P12.6	chr6	0	0	0	0
RP3-426I6.2	chr1	0	0	1	0
RP3-426I6.5	chr1	1	1	3	0
RP3-426I6.6	chr1	4	1	4	0
RP3-426I6.7	chr1	14	5	2	0
RP3-426I6.8	chr1	1	0	0	0
RP3-428A13.2	chrX	0	0	0	0
RP3-428L16.1	chr6	9	1	4	0
RP3-429G5.5	chr6	1	0	0	0
RP3-429O6.1	chr6	0	0	0	0
RP3-430N8.10	chr22	165	211	27	0
RP3-430N8.11	chr22	606	608	208	0
RP3-431A14.4	chr6	1	0	0	0
RP3-431A14.7	chr6	0	0	1	0
RP3-431A14.8	chr6	0	0	0	0
RP3-431C21.1	chrX	0	0	0	0
RP3-431P23.2	chr6	2	0	0	0
RP3-431P23.5	chr6	0	1	0	0
RP3-431P23.6	chr6	23	37	7	0
RP3-432I18.1	chr12	0	0	0	0
RP3-433G13.1	chrX	0	0	0	0
RP3-434P1.6	chr22	2	2	0	0
RP3-434P1.8	chr22	0	0	0	0
RP3-434P1.9	chr22	0	0	0	0
RP3-435K13.1	chr6	0	0	0	0
RP3-436N22.3	chr1	0	0	13	0
RP3-436N22.5	chr1	32	9	56	0
RP3-437C15.1	chr6	3	0	1	0
RP3-437C15.2	chr6	0	0	0	0
RP3-438D16.4	chrX	5	7	7	0
RP3-438O4.4	chr22	0	0	0	0
RP3-439F8.1	chr22	49	13	48	0
RP3-441A12.1	chr6	1	2	8	0
RP3-442L6.4	chr6	0	1	0	0
RP3-443C4.2	chr6	0	0	0	0
RP3-445N2.1	chr6	0	0	0	0
RP3-445O10.1	chr1	0	0	0	0
RP3-446N13.2	chr12	0	0	0	0
RP3-446N13.3	chr12	0	0	0	0
RP3-446N13.4	chr12	0	0	0	0
RP3-448I9.1	chr6	0	0	0	0
RP3-448I9.2	chr6	0	0	0	0
RP3-449H6.1	chr6	0	0	0	0
RP3-449H6.2	chr6	0	0	0	0
RP3-449M8.6	chr14	6	2	3	0
RP3-449M8.9	chr14	6	2	5	0
RP3-451C13.1	chr1	42	19	24	0
RP3-453A3.2	chrX	64	31	26	0
RP3-453I5.2	chr6	0	0	0	0
RP3-453I5.3	chr6	0	0	0	0
RP3-454B23.1	chr12	0	0	0	0
RP3-454M7.3	chrX	0	1	0	0
RP3-455E7.1	chr6	0	0	0	0
RP3-455J7.3	chr1	0	0	0	0
RP3-455J7.4	chr1	1	0	0	0
RP3-460G2.1	chr6	1	2	2	0
RP3-461F17.1	chr12	0	1	0	0
RP3-461F17.2	chr12	0	0	0	0
RP3-462C17.1	chr6	0	0	0	0
RP3-462D8.2	chr22	0	0	0	0
RP3-463P15.1	chr6	0	0	0	0
RP3-465N24.5	chr1	0	0	17	1
RP3-465N24.6	chr1	3	13	0	0
RP3-465N24.7	chr1	31	38	5	0
RP3-465N24.8	chr1	5	0	2	0
RP3-466I7.1	chr6	0	0	0	0
RP3-466I7.2	chr6	0	0	0	0
RP3-466P17.1	chr6	5	11	10	0
RP3-466P17.2	chr6	0	1	1	0
RP3-466P17.3	chr6	6	12	2	0
RP3-466P17.4	chr6	2	2	3	0
RP3-467D16.3	chr6	3	0	3	0
RP3-467D16.4	chr6	0	0	0	0
RP3-467K16.4	chr1	5	9	8	0
RP3-467K16.7	chr1	0	0	0	0
RP3-467L1.4	chr1	6	20	13	0
RP3-467L1.6	chr1	3	8	7	0
RP3-467N11.1	chr6	28	29	69	0
RP3-467N11.2	chr6	0	0	0	0
RP3-468B3.2	chr6	0	0	0	0
RP3-468B3.4	chr6	0	0	0	0
RP3-468B3.6	chr6	2	7	5	0
RP3-468K18.5	chr6	3	4	210	0
RP3-468K18.6	chr6	26	26	45	0
RP3-468K18.7	chr6	123	136	320	0
RP3-469D22.1	chr1	1	1	0	0
