gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
SNORA70B	chr2	0	0	0	0
SNORA70C	chr9	0	0	0	0
SNORA70D	chr16	0	0	0	0
SNORA70E	chr11	0	0	0	0
SNORA70F	chr2	0	0	0	0
SNORA70G	chr12	0	0	0	0
SNORA70H	chr1	0	0	0	0
SNORA70I	chr2	0	0	0	0
SNORA70J	chr5	0	0	0	0
SNORA72	chr8	0	0	0	0
SNORA73	chr18	0	0	0	0
SNORA73A	chr1	0	0	0	0
SNORA73B	chr1	0	0	22	0
SNORA74	chr17	0	0	0	0
SNORA74A	chr5	0	0	0	0
SNORA74B	chr5	0	0	0	0
SNORA74C-1	chr10	0	0	0	0
SNORA74C-2	chr10	0	0	0	0
SNORA74D	chr5	0	0	0	0
SNORA75	chr16	0	0	2	0
SNORA75B	chr4	0	0	0	0
SNORA77	chr1	0	0	2	0
SNORA77B	chr22	0	0	0	0
SNORA78	chr16	0	1	0	0
SNORA79	chr14	0	0	0	0
SNORA79B	chr14	0	0	2	0
SNORA7A	chr3	0	0	0	0
SNORA7B	chr3	0	0	0	0
SNORA8	chr11	0	0	12	0
SNORA80A	chr21	0	0	0	0
SNORA80B	chr2	0	0	0	0
SNORA80C	chr16	0	0	0	0
SNORA80D	chr7	0	0	0	0
SNORA80E	chr1	1	0	0	0
SNORA81	chr3	0	0	38	0
SNORA84	chr9	0	0	0	0
SNORA9	chr7	0	0	1	0
SNORA9B	chr12	0	0	0	0
SNORC	chr2	81	56	72	0
SNORD10	chr17	0	0	10	0
SNORD100	chr6	0	0	0	0
SNORD101	chr6	0	0	0	0
SNORD102	chr13	0	0	0	0
SNORD104	chr17	0	0	0	0
SNORD105	chr19	0	0	0	0
SNORD105B	chr19	0	0	0	0
SNORD107	chr15	0	0	0	0
SNORD108	chr15	0	0	0	0
SNORD109A	chr15	0	0	0	0
SNORD109B	chr15	0	0	0	0
SNORD11	chr2	0	0	0	0
SNORD111	chr16	0	0	0	0
SNORD111B	chr16	0	0	0	0
SNORD112	chr14	0	0	0	0
SNORD113-1	chr14	0	0	0	0
SNORD113-2	chr14	0	0	0	0
SNORD113-3	chr14	0	0	0	0
SNORD113-4	chr14	0	0	0	0
SNORD113-5	chr14	0	0	0	0
SNORD113-6	chr14	0	0	0	0
SNORD113-7	chr14	0	0	0	0
SNORD113-8	chr14	0	0	0	0
SNORD113-9	chr14	0	0	0	0
SNORD114-1	chr14	0	0	0	0
SNORD114-10	chr14	0	0	0	0
SNORD114-11	chr14	0	0	0	0
SNORD114-12	chr14	0	0	0	0
SNORD114-13	chr14	0	0	0	0
SNORD114-14	chr14	0	0	0	0
SNORD114-15	chr14	0	0	0	0
SNORD114-16	chr14	0	0	0	0
SNORD114-17	chr14	0	0	0	0
SNORD114-18	chr14	0	0	0	0
SNORD114-19	chr14	0	0	0	0
SNORD114-2	chr14	0	0	0	0
SNORD114-20	chr14	0	0	0	0
SNORD114-21	chr14	0	0	0	0
SNORD114-22	chr14	0	0	0	0
SNORD114-23	chr14	0	0	0	0
SNORD114-24	chr14	0	0	0	0
SNORD114-25	chr14	0	0	0	0
SNORD114-26	chr14	0	0	0	0
SNORD114-27	chr14	0	0	0	0
SNORD114-28	chr14	0	0	0	0
SNORD114-29	chr14	0	0	0	0
SNORD114-3	chr14	0	0	0	0
SNORD114-30	chr14	0	0	0	0
SNORD114-31	chr14	0	0	0	0
SNORD114-4	chr14	0	0	0	0
SNORD114-5	chr14	0	0	0	0
SNORD114-6	chr14	0	0	0	0
SNORD114-7	chr14	0	0	0	0
SNORD114-9	chr14	0	0	0	0
SNORD115	chr15	0	0	0	0
SNORD115-1	chr15	0	0	0	0
SNORD115-10	chr15	0	0	0	0
SNORD115-11	chr15	0	0	0	0
SNORD115-12	chr15	0	0	0	0
SNORD115-13	chr15	0	0	0	0
SNORD115-14	chr15	0	0	0	0
SNORD115-15	chr15	0	0	0	0
SNORD115-16	chr15	0	0	0	0
SNORD115-17	chr15	0	0	0	0
SNORD115-18	chr15	0	0	0	0
SNORD115-19	chr15	0	0	0	0
SNORD115-2	chr15	0	0	0	0
SNORD115-20	chr15	0	0	0	0
SNORD115-21	chr15	0	0	0	0
SNORD115-22	chr15	0	0	0	0
SNORD115-23	chr15	0	0	0	0
SNORD115-24	chr15	0	0	0	0
SNORD115-25	chr15	0	0	0	0
SNORD115-26	chr15	0	0	0	0
SNORD115-27	chr15	0	0	0	0
SNORD115-28	chr15	0	0	0	0
SNORD115-29	chr15	0	0	0	0
SNORD115-3	chr15	0	0	0	0
SNORD115-30	chr15	0	0	0	0
SNORD115-31	chr15	0	0	0	0
SNORD115-32	chr15	0	0	0	0
SNORD115-33	chr15	0	0	0	0
SNORD115-34	chr15	0	0	0	0
SNORD115-35	chr15	0	0	0	0
SNORD115-36	chr15	0	0	0	0
SNORD115-37	chr15	0	0	0	0
SNORD115-38	chr15	0	0	0	0
SNORD115-39	chr15	0	0	0	0
SNORD115-4	chr15	0	0	0	0
SNORD115-40	chr15	0	0	0	0
SNORD115-41	chr15	0	0	0	0
SNORD115-42	chr15	0	0	0	0
SNORD115-43	chr15	0	0	0	0
SNORD115-44	chr15	0	0	0	0
SNORD115-45	chr15	0	0	0	0
SNORD115-46	chr15	0	0	0	0
SNORD115-47	chr15	0	0	0	0
SNORD115-48	chr15	0	0	0	0
SNORD115-5	chr15	0	0	0	0
SNORD115-6	chr15	0	0	0	0
SNORD115-7	chr15	0	0	0	0
SNORD115-8	chr15	0	0	0	0
SNORD115-9	chr15	0	0	0	0
SNORD116	chr13	0	0	0	0
SNORD116-1	chr15	0	0	0	0
SNORD116-10	chr15	0	0	0	0
SNORD116-11	chr15	0	0	0	0
SNORD116-12	chr15	0	0	0	0
SNORD116-13	chr15	0	0	0	0
SNORD116-14	chr15	0	0	0	0
SNORD116-15	chr15	0	0	0	0
SNORD116-16	chr15	0	0	0	0
SNORD116-17	chr15	0	0	0	0
SNORD116-18	chr15	0	0	0	0
SNORD116-19	chr15	0	0	0	0
SNORD116-2	chr15	0	0	0	0
SNORD116-20	chr15	0	0	0	0
SNORD116-21	chr15	0	0	0	0
SNORD116-22	chr15	0	0	0	0
SNORD116-23	chr15	0	0	0	0
SNORD116-24	chr15	0	0	1	0
SNORD116-25	chr15	0	0	0	0
SNORD116-26	chr15	0	0	0	0
SNORD116-27	chr15	0	0	0	0
SNORD116-28	chr15	0	0	0	0
SNORD116-29	chr15	0	0	0	0
SNORD116-3	chr15	0	0	0	0
SNORD116-30	chr15	0	0	0	0
SNORD116-4	chr15	0	0	2	0
SNORD116-5	chr15	0	0	0	0
SNORD116-6	chr15	0	0	0	0
SNORD116-7	chr15	0	0	0	0
SNORD116-8	chr15	0	0	0	0
SNORD116-9	chr15	0	0	0	0
SNORD117	chr6	0	0	0	0
SNORD118	chr17	0	1	0	0
SNORD11B	chr2	0	0	0	0
SNORD121A	chr9	0	0	0	0
SNORD121B	chr9	0	0	0	0
SNORD123	chr5	0	0	0	0
SNORD124	chr17	0	0	0	0
SNORD125	chr22	0	0	0	0
SNORD126	chr14	0	0	0	0
SNORD127	chr14	0	0	0	0
SNORD13	chr8	0	0	0	0
SNORD138	chr5	0	0	0	0
SNORD13D	chr15	0	0	0	0
SNORD13E	chr15	0	0	0	0
SNORD13P1	chr22	0	0	0	0
SNORD13P3	chr3	0	0	0	0
SNORD14	chr2	0	0	0	0
SNORD14A	chr11	0	0	1	0
SNORD14B	chr11	0	0	0	0
SNORD14C	chr11	0	0	0	0
SNORD14D	chr11	0	0	0	0
SNORD14E	chr11	0	0	0	0
SNORD15A	chr11	0	0	0	0
SNORD15B	chr11	0	0	7	0
SNORD16	chr15	0	0	0	0
SNORD18	chr15	0	0	0	0
SNORD18A	chr15	0	0	0	0
SNORD18B	chr15	0	0	0	0
SNORD18C	chr15	0	0	0	0
SNORD19	chr3	0	0	0	0
SNORD19B	chr3	0	0	0	0
SNORD19C	chr3	0	0	0	0
SNORD1A	chr17	0	0	0	0
SNORD1B	chr17	0	0	0	0
SNORD1C	chr17	0	0	0	0
SNORD2	chr3	0	0	0	0
SNORD20	chr2	0	0	0	0
SNORD21	chr1	0	0	0	0
SNORD22	chr11	3	5	14	0
SNORD23	chr19	0	1	1	0
SNORD24	chr9	0	0	0	0
SNORD25	chr11	0	0	0	0
SNORD26	chr11	0	0	0	0
SNORD27	chr13	0	0	0	0
SNORD28	chr11	0	0	0	0
SNORD28B	chr6	0	0	0	0
SNORD29	chr5	0	0	0	0
SNORD30	chrX	0	0	0	0
SNORD31B	chr13	0	0	0	0
SNORD32A	chr19	0	0	0	0
SNORD32B	chr6	0	0	0	0
SNORD33	chr19	0	0	1	0
SNORD34	chr19	0	0	0	0
SNORD35A	chr19	0	0	0	0
SNORD35B	chr19	0	0	0	0
SNORD36	chr13	0	0	0	0
SNORD36A	chr9	0	0	1	0
SNORD36B	chr9	0	0	0	0
SNORD36C	chr9	0	0	0	0
SNORD37	chr19	0	0	0	0
SNORD38A	chr1	0	0	0	0
SNORD38B	chr1	0	0	0	0
SNORD38C	chr3	0	0	0	0
SNORD38D	chr8	0	0	0	0
SNORD39	chr11	0	0	0	0
SNORD3A	chr17	14	22	0	0
SNORD3B-1	chr17	0	0	0	0
SNORD3B-2	chr17	0	2	1	0
SNORD3C	chr17	0	0	0	0
SNORD3D	chr17	0	0	0	0
SNORD3E	chrX	0	0	0	0
SNORD3G	chr1	0	0	0	0
SNORD3H	chr8	0	0	0	0
SNORD3J	chr10	0	0	0	0
SNORD3P1	chr15	0	0	0	0
SNORD41	chr19	0	0	0	0
SNORD42	chr22	0	0	0	0
SNORD42A	chr17	0	0	0	0
SNORD42B	chr17	0	0	0	0
SNORD43	chr22	0	0	0	0
SNORD45A	chr1	0	0	0	0
SNORD45B	chr1	0	0	0	0
SNORD45C	chr1	0	0	0	0
SNORD46	chr1	0	0	0	0
SNORD48	chr6	0	0	0	0
SNORD49A	chr17	0	0	0	0
SNORD49B	chr17	0	0	0	0
SNORD4A	chr17	0	0	0	0
SNORD4B	chr17	0	0	0	0
SNORD5	chr11	0	0	0	0
SNORD50B	chr6	0	0	0	0
SNORD51	chr2	0	0	0	0
SNORD52	chr6	0	0	0	0
SNORD53	chr2	0	0	0	0
SNORD53B	chr2	0	0	0	0
SNORD54	chr8	0	0	0	0
SNORD55	chr1	0	0	0	0
SNORD56B	chr14	0	0	0	0
SNORD58	chr14	0	0	0	0
SNORD58A	chr18	0	0	0	0
SNORD58B	chr18	0	0	0	0
SNORD58C	chr18	0	0	0	0
SNORD59A	chr12	0	0	0	0
SNORD6	chr11	0	0	0	0
SNORD60	chr16	0	0	0	0
SNORD61	chrX	0	0	0	0
SNORD62	chr9	0	0	0	0
SNORD62A	chr9	0	0	0	0
SNORD62B	chr9	0	0	0	0
SNORD63	chr17	0	0	0	0
SNORD63B	chr5	0	0	0	0
SNORD64	chr15	0	0	0	0
SNORD65	chr17	0	0	0	0
SNORD65B	chr8	0	0	0	0
SNORD65C	chr7	0	0	0	0
SNORD66	chr3	0	0	0	0
SNORD67	chr11	0	0	0	0
SNORD68	chr16	1	0	0	0
SNORD69	chr3	0	0	0	0
SNORD7	chr17	0	0	0	0
SNORD70	chr2	0	0	0	0
SNORD70B	chr2	0	0	0	0
SNORD71	chr16	0	0	0	0
SNORD72	chr5	0	0	0	0
SNORD73A	chr4	0	0	0	0
SNORD73B	chr4	0	0	0	0
SNORD74B	chr21	0	0	0	0
SNORD77B	chr8	0	0	0	0
SNORD79	chr4	0	0	0	0
SNORD8	chr14	0	0	1	0
SNORD81	chr7	0	0	0	0
SNORD82	chr2	0	0	0	0
SNORD83	chr12	0	0	0	0
SNORD83A	chr22	0	0	1	0
SNORD83B	chr22	0	0	1	0
SNORD84	chr6	0	0	0	0
SNORD87	chr8	0	0	0	0
SNORD88A	chr19	0	0	0	0
SNORD88B	chr19	0	0	0	0
SNORD88C	chr19	0	0	0	0
SNORD89	chr2	0	0	1	0
SNORD9	chr14	0	0	0	0
SNORD90	chr9	0	0	0	0
SNORD91A	chr17	0	0	2	0
SNORD91B	chr17	2	0	0	0
SNORD92	chr2	0	0	0	0
SNORD93	chr7	0	0	0	0
SNORD94	chr2	0	0	1	0
SNORD95	chr5	0	0	0	0
SNORD96A	chr5	0	0	0	0
SNORD96B	chrX	0	0	0	0
SNORD97	chr11	1	3	0	0
SNORD98	chr10	0	0	0	0
SNORD99	chr1	0	0	0	0
SNRK	chr3	539	695	2780	0
SNRK-AS1	chr3	306	356	510	0
SNRNP200	chr2	4002	2865	17237	2
SNRNP25	chr16	0	0	1706	0
SNRNP27	chr2	338	298	471	0
SNRNP35	chr12	520	509	482	1
SNRNP40	chr1	523	550	752	0
SNRNP48	chr6	227	176	423	0
SNRNP70	chr19	6924	6760	15289	7
SNRPA	chr19	872	561	2998	1
SNRPA1	chr15	683	805	2197	1
SNRPA1P1	chr2	0	0	1	0
SNRPBP1	chr7	0	0	0	0
SNRPC	chr6	707	663	3058	1
SNRPCP1	chr9	0	0	0	0
SNRPCP10	chr3	0	0	2	0
SNRPCP11	chr3	0	0	0	0
SNRPCP13	chr4	0	0	0	0
SNRPCP14	chr11	0	0	2	0
SNRPCP15	chr8	0	0	0	0
SNRPCP16	chr4	0	0	0	0
SNRPCP17	chr8	0	0	0	0
SNRPCP18	chr15	0	2	0	0
SNRPCP19	chr7	1	0	0	0
SNRPCP2	chr5	0	0	0	0
SNRPCP20	chr16	0	0	0	0
SNRPCP3	chr3	1	1	9	0
SNRPCP4	chr18	0	0	0	0
SNRPCP5	chr11	0	0	0	0
SNRPCP6	chr8	0	0	0	0
SNRPCP8	chr3	0	0	5	0
SNRPCP9	chr7	0	0	0	0
SNRPD1	chr18	489	573	1499	0
SNRPD2	chr19	2188	2156	943	2
SNRPD2P1	chr10	0	0	0	0
SNRPD2P2	chr1	0	0	0	0
SNRPD3	chr22	1482	1110	3257	9
SNRPE	chr1	665	589	1930	1
SNRPEP10	chr1	0	0	0	0
SNRPEP11	chr2	0	0	0	0
SNRPEP2	chr9	0	1	0	0
SNRPEP3	chr16	0	0	0	0
SNRPEP4	chr19	83	0	12	0
SNRPEP5	chr2	0	0	1	0
SNRPEP6	chr6	0	0	0	0
SNRPEP7	chr1	0	0	0	0
SNRPEP8	chr10	0	0	0	0
SNRPEP9	chrX	0	0	0	0
SNRPF	chr12	262	302	1356	1
SNRPFP2	chr1	2	1	0	0
SNRPFP3	chr13	0	0	0	0
SNRPFP4	chr3	0	0	1	0
SNRPG	chr2	544	502	687	0
SNRPGP1	chr14	0	0	0	0
SNRPGP10	chr1	1	40	9	2
SNRPGP11	chr13	0	0	0	0
SNRPGP12	chr10	0	0	1	0
SNRPGP13	chr21	0	0	0	0
SNRPGP14	chr13	0	0	0	0
SNRPGP15	chr19	1	1	2	0
SNRPGP16	chr11	0	0	0	0
SNRPGP17	chr17	0	0	0	0
SNRPGP18	chr12	0	0	0	0
SNRPGP19	chr11	0	0	0	0
SNRPGP2	chr18	1	0	0	0
SNRPGP20	chr12	0	0	0	0
SNRPGP3	chr7	0	0	1	0
SNRPGP4	chr17	0	0	0	0
SNRPGP5	chr10	0	0	0	0
SNRPGP6	chr10	0	0	0	0
SNRPGP7	chr2	0	0	0	0
SNRPGP8	chr2	0	0	0	0
SNRPGP9	chr2	0	0	0	0
SNRPN	chr15	479	844	13111	0
SNTB1	chr8	155	152	467	0
SNTB2	chr16	462	468	664	0
SNTG1	chr8	2	0	2	0
SNTG2	chr2	1	1	3	0
SNTG2-AS1	chr2	0	0	0	0
SNTN	chr3	1	0	0	0
SNU13	chr22	2476	3137	1577	2
SNUPN	chr15	266	266	846	0
SNURF	chr15	9	8	7019	0
SNURFL	chrX	0	0	0	0
SNW1	chr14	1161	1106	1961	0
SNX1	chr15	1506	1149	3437	1
SNX10	chr7	46	25	50	0
SNX11	chr17	260	255	388	0
SNX12	chrX	706	720	1505	1
SNX13	chr7	631	652	1707	1
SNX14	chr6	467	674	5446	4
SNX15	chr11	292	230	647	0
SNX16	chr8	106	38	121	0
SNX17	chr2	1743	1867	3237	0
SNX18	chr5	581	583	1182	2
SNX18P10	chr21	0	0	0	0
SNX18P12	chr21	0	0	0	0
SNX18P13	chr21	0	0	0	0
SNX18P14	chr2	0	0	0	0
SNX18P1Y	chrY	0	0	0	0
SNX18P2	chr9	0	0	0	0
SNX18P23	chr4	0	0	0	0
SNX18P24	chr4	0	0	0	0
SNX18P25	chr4	0	0	0	0
SNX18P26	chr13	0	0	0	0
SNX18P27	chr8	0	0	0	0
SNX18P3	chr9	1	4	4	0
SNX18P4	chr9	0	0	0	0
SNX18P5	chr9	0	0	0	0
SNX18P7	chr9	0	0	1	0
SNX18P8	chr9	0	0	0	0
SNX18P9	chr9	0	0	0	0
SNX19	chr11	1821	1857	2159	1
SNX19P1	chr21	0	0	0	0
SNX19P2	chr13	0	0	0	0
SNX19P3	chr18	1	0	0	0
SNX19P4	chr10	0	0	0	0
SNX2	chr5	788	989	4124	0
SNX20	chr16	2	2	3	0
SNX22	chr15	3152	2995	8036	1
SNX24	chr5	173	178	631	0
SNX25	chr4	401	226	522	0
SNX25P1	chr1	3	12	0	0
SNX27	chr1	575	483	1393	1
SNX29	chr16	317	402	182	1
SNX29P1	chr16	0	0	2	0
SNX29P2	chr16	2	3	4	0
SNX2P1	chr1	0	0	1	0
SNX2P2	chr7	0	0	0	0
SNX3	chr6	1194	1179	3295	0
SNX30	chr9	523	532	1167	0
SNX31	chr8	0	0	0	0
SNX32	chr11	154	232	231	1
SNX33	chr15	1174	1302	1522	2
SNX33P1	chr19	0	0	0	0
SNX3P1X	chrX	0	0	0	0
SNX3P1Y	chrY	0	0	0	0
SNX4	chr3	159	151	1737	0
SNX5P1	chr4	0	0	0	0
SNX5P2	chr12	0	2	3	0
SNX6	chr14	440	460	1967	0
SNX6P1	chr19	0	0	4	0
SNX7	chr1	362	173	309	1
SNX8	chr7	873	936	721	3
SNX9	chr6	1359	1143	2247	0
SNX9-AS1	chr6	0	0	0	0
SOAT1	chr1	240	249	1806	0
SOAT2	chr12	118	137	199	0
SOBP	chr6	230	255	993	0
SOCAR	chr2	0	0	5	0
SOCS1	chr16	256	314	252	2
SOCS2	chr12	111	90	433	0
SOCS2-AS1	chr12	37	8	27	0
SOCS2P2	chr22	0	0	0	0
SOCS3	chr17	6720	6926	22678	12
SOCS3-DT	chr17	4	5	21	0
SOCS4	chr14	287	329	1018	0
SOCS5	chr2	437	354	1639	0
SOCS5P1	chr7	0	0	0	0
SOCS5P2	chr9	0	0	0	0
SOCS5P3	chr3	0	0	0	0
SOCS5P4	chrX	8	5	8	0
SOCS5P5	chr6	0	1	1	0
SOCS6	chr18	338	341	1681	0
SOCS6P1	chrX	2	0	0	0
SOCS7	chr17	10	13	341	0
SOD1	chr21	741	648	4213	0
SOD1P1	chr6	0	0	0	0
SOD1P2	chr16	0	0	0	0
SOD1P3	chr8	0	0	0	0
SOD2	chr6	1602	1274	3253	2
SOD2-OT1	chr6	27	168	30	0
SOD2P1	chr1	0	0	0	0
SOD3	chr4	42	115	459	0
SOGA3	chr6	32	12	37	0
SOHLH1	chr9	0	1	1	0
SOHLH2	chr13	1	2	0	0
SON	chr21	4672	5085	23649	0
SORBS1	chr10	2396	1592	4737	3
SORBS2	chr4	815	718	1249	0
SORBS3	chr8	3192	3348	7305	5
SORCS1	chr10	120	187	229	0
SORCS2	chr4	303	277	320	0
SORCS3	chr10	258	132	759	0
SORCS3-AS1	chr10	0	0	0	0
SORD	chr15	372	301	661	0
SORD2P	chr15	9	16	94	0
SORL1	chr11	222	158	297	0
SORT1	chr1	1364	1133	1903	0
SOS1	chr2	561	524	2124	1
SOS1-IT1	chr2	10	14	27	0
SOS2	chr14	503	520	2854	0
SOST	chr17	3	1	4	0
SOSTDC1	chr7	54	168	771	0
SOWAHA	chr5	11	29	44	0
SOWAHB	chr4	40	42	40	0
SOWAHC	chr2	577	629	247	1
SOWAHCP2	chr21	0	4	3	0
SOWAHCP5	chr2	0	0	1	0
SOWAHD	chrX	7	3	13	0
SOX1	chr13	0	0	0	0
SOX1-OT	chr13	0	0	0	0
SOX10	chr22	0	0	8	0
SOX11	chr2	455	537	1515	2
SOX13	chr1	302	271	569	0
SOX14	chr3	0	0	0	0
SOX15	chr17	58	73	103	0
SOX17	chr8	202	140	216	0
SOX2	chr3	0	0	29	0
SOX2-OT	chr3	4	10	16	0
SOX21	chr13	3	1	5	0
SOX21-AS1	chr13	0	5	2	0
SOX3	chrX	0	0	0	0
SOX30	chr5	2	5	0	0
SOX4	chr6	1270	1240	7277	1
SOX5	chr12	141	191	579	1
SOX5-AS1	chr12	0	0	0	0
SOX5P1	chr8	0	0	0	0
SOX6	chr11	759	771	1960	0
SOX7	chr8	294	336	295	0
SOX8	chr16	943	633	635	2
SOX9	chr17	235	297	1193	0
SOX9-AS1	chr17	9	12	7	0
SP1	chr12	1476	1426	4900	2
SP100	chr2	419	456	690	0
SP110	chr2	279	304	411	0
SP140	chr2	4	35	54	3
SP140L	chr2	231	991	296	5
SP2	chr17	500	483	1408	0
SP2-AS1	chr17	14	11	18	0
SP2-DT	chr17	45	2	5	0
SP3	chr2	781	747	4931	0
SP3P	chr13	6	1	1	0
SP4	chr7	93	78	514	0
SP5	chr2	12	7	24	0
SP6	chr17	569	731	997	1
SP7	chr12	4	0	11	0
SP8	chr7	0	1	5	0
SP9	chr2	0	0	0	0
SPA17	chr11	12	4	173	0
SPA17P1	chr10	0	1	0	0
SPAAR	chr9	7	5	5	0
SPACA1	chr6	0	0	0	0
SPACA3	chr17	2	0	2	0
SPACA4	chr19	7	0	1	0
SPACA5	chrX	0	0	0	0
SPACA5B	chrX	0	0	0	0
SPACA6	chr19	462	344	597	1
SPACA6P-AS	chr19	16	11	25	0
SPACA7	chr13	0	0	0	0
SPACA9	chr9	96	78	133	1
SPAG1	chr8	30	46	484	0
SPAG11A	chr8	0	0	0	0
SPAG11B	chr8	0	0	0	0
SPAG16	chr2	357	178	209	0
SPAG16-DT	chr2	0	0	0	0
SPAG17	chr1	55	21	37	0
SPAG5	chr17	928	825	1610	0
SPAG5-AS1	chr17	701	733	635	0
SPAG6	chr10	1	1	2	0
SPAG7	chr17	1776	1885	879	1
SPAG8	chr9	120	129	240	0
SPAG9	chr17	1976	1525	4789	3
SPAM1	chr7	0	0	0	0
SPANXA1	chrX	0	0	0	0
SPANXA2	chrX	0	0	0	0
SPANXA2-OT1	chrX	7	4	3	0
SPANXB1	chrX	0	0	0	0
SPANXC	chrX	0	0	0	0
SPANXD	chrX	0	0	0	0
SPANXN1	chrX	0	1	0	0
SPANXN2	chrX	0	5	6	0
SPANXN3	chrX	1	0	0	0
SPANXN4	chrX	0	0	0	0
SPANXN5	chrX	0	0	0	0
SPARC	chr5	27863	27077	58296	24
SPARCL1	chr4	847	217	632	0
SPART	chr13	1191	1606	2187	1
SPART-AS1	chr13	18	1	20	0
SPAST	chr2	167	155	846	2
SPATA1	chr1	16	14	29	0
SPATA12	chr3	2	0	0	0
SPATA13	chr13	1169	1992	2527	3
SPATA13-AS1	chr13	0	0	0	0
SPATA16	chr3	0	0	0	0
SPATA17	chr1	13	0	25	0
SPATA17-AS1	chr1	0	0	1	0
SPATA18	chr4	85	79	117	0
SPATA19	chr11	0	0	0	0
SPATA20	chr17	1769	1708	3743	1
SPATA20P1	chr21	0	0	0	0
SPATA21	chr1	400	406	1164	0
SPATA22	chr17	19	6	10	0
SPATA24	chr5	38	21	132	0
SPATA2L	chr16	405	350	267	0
SPATA2P1	chr13	0	0	0	0
SPATA3	chr2	0	0	0	0
SPATA3-AS1	chr2	0	0	1	0
SPATA31A1	chr9	0	0	0	0
SPATA31A3	chr9	0	0	1	0
SPATA31A5	chr9	0	0	0	0
SPATA31A6	chr9	0	0	0	0
SPATA31A7	chr9	0	0	0	0
SPATA31B1P	chr9	0	0	0	0
SPATA31C1	chr9	1	0	1	0
SPATA31C2	chr9	1	4	6	0
SPATA31D1	chr9	0	0	0	0
SPATA31D2P	chr9	0	0	0	0
SPATA31D3	chr9	0	0	0	0
SPATA31D4	chr9	0	0	0	0
SPATA31D5P	chr9	0	0	0	0
SPATA31E1	chr9	2	2	1	0
SPATA31E2P	chr15	0	0	0	0
SPATA31E3P	chr15	0	0	0	0
SPATA32	chr17	0	1	4	0
SPATA33	chr16	182	96	71	0
SPATA4	chr4	4	6	10	0
SPATA41	chr15	12	7	7	0
SPATA42	chr1	0	0	0	0
SPATA45	chr1	1	23	1	0
SPATA46	chr1	15	11	11	0
SPATA48	chr7	0	0	0	0
SPATA5	chr4	115	68	308	0
SPATA5L1	chr15	156	176	430	0
SPATA6	chr1	172	176	601	0
SPATA6L	chr9	85	98	74	0
SPATA7	chr14	281	226	318	0
SPATA8	chr15	3	23	8	0
SPATA8-AS1	chr15	0	1	0	0
SPATA9	chr5	10	2	7	0
SPATC1	chr8	5	6	2	0
SPATC1L	chr21	52	34	242	0
SPATS1	chr6	5	1	4	0
SPATS2	chr12	815	1087	1505	1
SPATS2L	chr2	938	765	4552	0
SPC24	chr19	400	600	496	1
SPC25	chr2	0	0	210	0
SPCS1	chr3	611	691	2385	0
SPCS2	chr11	233	281	2243	0
SPCS2P1	chr15	0	1	0	0
SPCS2P2	chr10	0	0	0	0
SPCS2P3	chr5	2	0	0	0
SPCS2P4	chr1	0	0	37	0
SPCS3	chr4	2210	1519	2577	1
SPCS3-AS1	chr4	10	7	2	0
SPDEF	chr6	9	28	31	0
SPDL1	chr5	460	454	716	1
SPDYA	chr2	170	138	1056	0
SPDYC	chr11	0	1	0	0
SPDYE1	chr7	2	2	26	0
SPDYE10P	chr7	0	0	0	0
SPDYE11	chr7	0	0	0	0
SPDYE12P	chr7	3	13	0	0
SPDYE13	chr7	0	0	0	0
SPDYE14	chr7	0	0	0	0
SPDYE15	chr7	0	0	0	0
SPDYE16	chr7	0	0	4	0
SPDYE17	chr7	0	0	14	0
SPDYE18	chr7	0	0	24	0
SPDYE19P	chr7	0	0	0	0
SPDYE2	chr7	0	0	5	0
SPDYE20P	chr7	0	0	0	0
SPDYE21	chr7	0	0	39	0
SPDYE22P	chr17	0	0	0	0
SPDYE2B	chr7	0	0	1	0
SPDYE3	chr7	55	22	31	0
SPDYE4	chr17	0	2	0	0
SPDYE5	chr7	0	4	24	0
SPDYE6	chr7	6	0	4	0
SPDYE7P	chr7	0	0	7	0
SPDYE8	chr7	0	0	0	0
SPDYE9	chr7	0	0	0	0
SPECC1	chr17	960	566	1092	0
SPECC1-DT	chr17	0	0	1	0
SPECC1L	chr22	1129	961	2673	5
SPECC1L-ADORA2A	chr22	684	559	2591	0
SPECC1P1	chr17	0	0	0	0
SPECC1P2	chr17	0	0	0	0
SPEF2	chr5	199	195	561	0
SPEG	chr2	8046	6428	11737	9
SPEGNB	chr2	26	12	23	0
SPEM1	chr17	2	0	0	0
SPEM2	chr17	4	1	1	0
SPEM3	chr17	4	2	3	0
SPEN	chr1	2090	2458	5979	1
SPESP1	chr15	1	0	1	0
SPG11	chr15	990	845	2473	0
SPG21	chr15	804	508	2359	0
SPG7	chr16	3879	2112	2888	1
SPHK1	chr17	306	225	373	0
SPHK2	chr19	324	402	979	0
SPHKAP	chr2	108	309	365	0
SPI1	chr11	1	0	4	0
SPIB	chr19	9	28	10	0
SPIC	chr12	0	0	0	0
SPICE1	chr3	387	270	843	0
SPIDR	chr8	742	607	2080	0
SPIN1	chr9	2180	1683	5188	3
SPIN2A	chrX	8	1	64	0
SPIN2B	chrX	64	42	160	1
SPIN2P1	chrX	1	2	1	0
SPIN3	chrX	324	467	830	0
SPIN4	chrX	198	193	625	0
SPIN4-AS1	chrX	0	0	0	0
