gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
RPL7P22	chr5	0	1	1	0
RPL7P23	chr5	0	0	0	1
RPL7P24	chr5	1	0	0	0
RPL7P25	chr6	0	0	0	0
RPL7P26	chr6	4	2	2	0
RPL7P27	chr6	0	0	0	0
RPL7P28	chr6	1	1	0	0
RPL7P29	chr6	0	0	0	0
RPL7P30	chr7	0	0	0	0
RPL7P31	chr7	0	0	0	0
RPL7P32	chr7	1	0	0	0
RPL7P33	chr9	0	0	0	0
RPL7P34	chr10	0	0	0	0
RPL7P35	chr10	2	2	2	0
RPL7P36	chr10	0	0	0	0
RPL7P37	chr10	0	0	0	0
RPL7P38	chr12	0	1	0	0
RPL7P39	chr12	0	0	0	0
RPL7P4	chr6	0	0	0	0
RPL7P40	chr12	0	0	0	0
RPL7P41	chr12	1	7	1	0
RPL7P42	chr12	0	3	0	0
RPL7P43	chr12	0	0	0	0
RPL7P44	chr13	0	0	0	0
RPL7P45	chr13	0	0	0	0
RPL7P46	chr16	0	25	0	0
RPL7P47	chr16	0	0	0	0
RPL7P48	chr17	0	0	0	0
RPL7P49	chr17	0	0	0	0
RPL7P5	chr15	0	0	0	0
RPL7P50	chr19	9	2	4	0
RPL7P51	chr19	0	0	0	0
RPL7P52	chr22	0	0	0	0
RPL7P53	chrX	0	0	0	0
RPL7P54	chrX	0	0	0	0
RPL7P55	chrX	0	0	0	0
RPL7P56	chrX	0	0	0	0
RPL7P57	chrX	2	5	4	0
RPL7P58	chrX	0	0	0	0
RPL7P59	chr7	0	0	0	0
RPL7P6	chr12	0	0	0	0
RPL7P60	chr7	0	0	1	0
RPL7P61	chr2	0	0	0	0
RPL7P7	chr1	0	0	0	0
RPL7P8	chr1	0	0	0	0
RPL7P9	chr1	0	0	181	0
RPL8	chr8	7051	7326	8307	6
RPL8P1	chr6	0	0	0	0
RPL8P2	chr21	0	0	0	0
RPL9	chr4	2085	2238	8008	1
RPL9P13	chr2	0	0	0	0
RPL9P14	chr2	0	0	1	0
RPL9P15	chr3	0	0	0	0
RPL9P16	chr4	0	0	0	0
RPL9P18	chr6	0	0	0	0
RPL9P2	chr17	4	5	0	0
RPL9P21	chr10	0	0	0	0
RPL9P25	chr15	2	0	1	0
RPL9P28	chr17	0	0	0	0
RPL9P29	chr17	9	2	10	0
RPL9P3	chr14	0	0	0	0
RPL9P30	chr17	0	0	0	0
RPL9P31	chr18	0	0	0	0
RPL9P32	chr19	0	0	0	0
RPL9P33	chr19	0	0	0	0
RPL9P5	chr14	0	0	0	0
RPL9P6	chr14	0	0	0	0
RPL9P7	chrX	0	0	5	0
RPL9P9	chr15	0	0	24	0
RPLP0	chr12	2695	2516	29047	2
RPLP0P11	chr18	0	0	0	0
RPLP0P2	chr11	8	3	2	0
RPLP0P6	chr2	39	12	121	12
RPLP0P7	chr2	0	0	0	0
RPLP1	chr15	2086	2755	9980	0
RPLP1P10	chr10	0	0	0	0
RPLP1P11	chr17	0	2	16	0
RPLP1P13	chr13	0	1	0	0
RPLP1P5	chr2	0	0	0	0
RPLP1P6	chr5	1	20	21	0
RPLP2	chr11	2114	2186	2360	6
RPLP2P1	chr6	0	0	0	0
RPN1	chr3	1674	2358	8375	2
RPP14	chr3	834	759	462	1
RPP21	chr6	0	0	164	0
RPP25	chr15	48	82	82	0
RPP25L	chr9	154	141	327	0
RPP30	chr10	292	324	949	0
RPP38	chr10	224	171	356	0
RPP38-DT	chr10	14	10	2	0
RPP40	chr6	53	54	81	0
RPP40P1	chrX	0	0	0	0
RPP40P2	chr13	0	0	0	0
RPPH1	chr14	1	1	0	0
RPPH1-2P	chr14	0	0	0	0
RPPH1-3P	chr4	0	0	0	0
RPRD1A	chr18	1216	1016	2035	1
RPRD2	chr1	321	398	1914	1
RPRM	chr2	14	38	34	0
RPRML	chr17	0	5	2	0
RPS10	chr6	46	51	10491	0
RPS10-NUDT3	chr6	207	226	9853	0
RPS10P14	chr7	0	0	0	0
RPS10P16	chr8	0	1	0	0
RPS10P18	chr10	0	0	0	0
RPS10P20	chr12	0	0	0	0
RPS10P21	chr13	0	0	0	0
RPS10P27	chr18	0	0	0	0
RPS10P28	chr19	0	2	7	0
RPS10P3	chr9	0	0	3	0
RPS10P7	chr1	0	1	0	0
RPS10P9	chr2	0	0	0	0
RPS11	chr19	269	266	16239	1
RPS11P5	chr12	11	4	10	0
RPS11P6	chr12	2	11	4	0
RPS11P7	chrX	0	0	0	0
RPS12	chr6	2200	2061	4432	0
RPS12P10	chr5	0	0	0	0
RPS12P15	chr8	0	0	0	0
RPS12P16	chr10	0	0	0	0
RPS12P17	chr10	0	1	0	0
RPS12P18	chr10	0	0	0	0
RPS12P2	chr10	0	0	1	0
RPS12P20	chr11	0	0	5	0
RPS12P21	chr11	1	0	1	0
RPS12P23	chr13	0	0	0	0
RPS12P24	chr13	0	1	0	0
RPS12P26	chr15	0	0	2	0
RPS12P27	chr16	0	0	0	0
RPS12P28	chr17	4	11	15	0
RPS12P3	chr2	0	2	5	0
RPS12P31	chr19	0	2	0	0
RPS12P4	chr2	0	0	0	0
RPS12P5	chr3	0	0	0	0
RPS13	chr11	1372	1274	4589	1
RPS13P2	chr1	0	6	0	0
RPS13P3	chr2	0	0	0	0
RPS13P4	chr2	0	0	0	0
RPS13P5	chr2	0	0	1	0
RPS14	chr5	149	109	11732	0
RPS14P4	chr2	0	0	0	0
RPS14P5	chr2	0	0	0	0
RPS14P7	chr4	0	0	0	0
RPS14P8	chr5	18	0	3	0
RPS15	chr19	1398	1683	4283	2
RPS15A	chr16	707	796	8075	1
RPS15AP10	chr1	2	3	10	0
RPS15AP11	chr1	0	0	2	0
RPS15AP12	chr1	2	1	0	0
RPS15AP13	chr2	0	0	0	0
RPS15AP14	chr2	0	1	0	0
RPS15AP15	chr2	0	0	0	0
RPS15AP16	chr3	3	12	0	0
RPS15AP17	chr4	0	0	0	0
RPS15AP18	chr5	0	0	0	0
RPS15AP24	chr8	0	0	1	0
RPS15AP25	chr8	0	0	0	0
RPS15AP27	chr9	0	0	0	0
RPS15AP28	chr10	0	0	0	0
RPS15AP29	chr10	0	0	0	0
RPS15AP3	chr14	0	0	0	0
RPS15AP30	chr10	0	2	0	0
RPS15AP32	chr12	0	0	0	0
RPS15AP34	chr16	0	0	0	0
RPS15AP36	chr19	0	1	4	0
RPS15AP38	chr22	1	0	0	0
RPS15AP39	chrX	0	0	0	0
RPS15AP40	chrX	0	0	0	0
RPS15AP5	chr10	0	0	0	0
RPS15AP6	chr1	0	0	0	0
RPS15AP7	chr1	0	0	0	0
RPS15AP9	chr1	0	0	0	0
RPS15P4	chr2	0	0	140	0
RPS15P5	chr3	0	0	0	0
RPS15P9	chr19	0	0	0	0
RPS16	chr19	1650	2419	8129	4
RPS16P2	chr2	0	0	0	0
RPS16P3	chr2	0	0	0	0
RPS16P5	chr6	0	0	0	0
RPS16P8	chr17	0	0	0	0
RPS16P9	chr19	0	0	0	0
RPS17	chr15	20	7	8149	0
RPS17P1	chr6	0	0	0	0
RPS17P11	chr5	0	0	0	0
RPS17P13	chr7	0	0	0	0
RPS17P14	chr8	0	0	0	0
RPS17P15	chr11	0	0	0	0
RPS17P17	chrX	0	0	0	0
RPS17P2	chr5	2	1	0	0
RPS17P5	chr6	0	0	1	0
RPS17P7	chr2	0	0	0	0
RPS17P8	chr2	0	0	0	0
RPS18	chr6	0	0	11679	0
RPS18P12	chr17	0	0	5	0
RPS18P13	chr19	0	0	0	0
RPS18P6	chr3	0	0	0	0
RPS18P9	chr6	42	28	47	1
RPS19	chr19	3835	3669	10079	0
RPS19BP1	chr22	92	64	1916	0
RPS19P3	chr14	4	3	12	0
RPS19P6	chr9	0	0	0	0
RPS19P7	chr10	0	0	0	0
RPS2	chr16	3743	3781	19514	2
RPS20	chr8	1438	1387	8925	1
RPS20P1	chr21	0	0	0	0
RPS20P10	chr2	0	0	0	0
RPS20P12	chr2	0	0	0	0
RPS20P13	chr2	0	1	0	0
RPS20P14	chr3	0	4	1	0
RPS20P15	chr3	0	0	0	0
RPS20P2	chr16	0	0	0	0
RPS20P20	chr8	0	0	0	0
RPS20P21	chr8	6	2	1	0
RPS20P22	chr8	9	7	3	0
RPS20P23	chr8	0	0	1	0
RPS20P24	chr9	0	0	0	0
RPS20P25	chr9	0	0	0	0
RPS20P31	chr12	0	1	0	0
RPS20P32	chr13	0	0	1	0
RPS20P33	chr14	12	6	0	0
RPS20P35	chr17	0	0	0	0
RPS20P4	chr5	0	0	4	0
RPS20P5	chr1	0	0	0	0
RPS20P9	chr2	0	0	0	0
RPS21P1	chr1	3	2	0	0
RPS21P2	chr2	0	0	0	0
RPS21P4	chr4	1	0	1	0
RPS21P8	chr13	0	0	0	0
RPS23	chr5	2754	2915	5720	7
RPS23P1	chr8	1	0	0	0
RPS23P10	chr1	0	0	0	0
RPS23P2	chr4	0	0	0	0
RPS23P3	chr4	0	0	0	0
RPS23P4	chr4	0	0	0	0
RPS23P5	chr5	0	0	0	0
RPS23P6	chr16	0	0	0	0
RPS23P7	chr17	0	0	0	0
RPS23P8	chrX	0	0	88	0
RPS23P9	chr1	0	0	0	0
RPS24	chr10	2972	2589	8756	2
RPS24P1	chrY	0	0	0	0
RPS24P12	chr6	0	0	1	0
RPS24P13	chr10	0	1	0	0
RPS24P14	chr11	0	0	0	0
RPS24P16	chr15	0	0	0	0
RPS24P17	chr16	0	0	0	0
RPS24P18	chr18	0	0	0	0
RPS24P19	chrX	0	0	25	0
RPS24P21	chrX	0	0	0	0
RPS24P6	chr2	0	0	0	0
RPS24P7	chr2	0	0	0	0
RPS24P8	chr3	0	0	0	0
RPS25	chr11	357	353	8021	0
RPS25P3	chr2	1	0	0	0
RPS25P9	chr10	0	0	0	0
RPS26	chr12	272	273	6347	0
RPS26P11	chrX	0	0	0	0
RPS26P13	chr1	0	0	0	0
RPS26P15	chr1	0	0	0	0
RPS26P18	chr2	0	0	0	0
RPS26P19	chr2	149	98	26	0
RPS26P2	chr9	3	0	0	0
RPS26P20	chr2	0	0	0	0
RPS26P21	chr3	1	1	0	0
RPS26P24	chr4	0	0	0	0
RPS26P28	chr5	0	0	0	0
RPS26P3	chr9	0	0	1	0
RPS26P30	chr7	0	0	0	0
RPS26P31	chr7	0	0	0	0
RPS26P34	chr8	0	0	0	0
RPS26P35	chr8	0	0	0	0
RPS26P38	chr10	0	0	0	0
RPS26P39	chr10	0	0	0	0
RPS26P4	chr21	0	0	0	0
RPS26P40	chr10	0	0	0	0
RPS26P41	chr10	0	0	1	0
RPS26P42	chr10	0	0	0	0
RPS26P43	chr11	0	0	0	0
RPS26P45	chr12	0	1	0	0
RPS26P47	chr13	0	0	1	0
RPS26P48	chr14	0	0	0	0
RPS26P49	chr14	1	4	1	0
RPS26P5	chr21	0	0	0	0
RPS26P52	chr16	2	1	1	0
RPS26P54	chr18	0	0	0	0
RPS26P55	chr19	0	0	0	0
RPS26P56	chrX	0	0	0	0
RPS26P57	chrX	0	0	0	0
RPS26P58	chrX	0	0	0	0
RPS26P6	chr8	0	0	2	0
RPS26P8	chr17	1	0	0	0
RPS27	chr1	770	838	6485	0
RPS27A	chr2	631	697	11670	0
RPS27AP1	chr17	0	0	0	0
RPS27AP10	chr5	0	0	0	0
RPS27AP11	chr6	0	0	0	0
RPS27AP12	chr7	0	0	2	0
RPS27AP13	chr8	0	0	0	0
RPS27AP14	chr9	0	0	0	0
RPS27AP15	chr9	0	0	0	0
RPS27AP16	chr16	0	91	170	0
RPS27AP17	chrX	0	0	0	0
RPS27AP18	chr5	0	0	0	0
RPS27AP19	chr19	0	0	0	0
RPS27AP20	chrX	0	0	0	0
RPS27AP5	chr1	0	0	134	0
RPS27AP6	chr1	0	0	0	0
RPS27AP7	chr2	0	0	0	0
RPS27AP8	chr3	0	0	1	0
RPS27AP9	chr5	1	1	0	0
RPS27L	chr15	349	257	1404	0
RPS27P1	chr10	0	0	0	0
RPS27P10	chr2	0	0	0	0
RPS27P12	chr3	0	0	0	0
RPS27P14	chr5	0	0	0	0
RPS27P15	chr6	0	0	0	0
RPS27P16	chr7	0	0	0	0
RPS27P18	chr10	0	0	0	0
RPS27P20	chr11	0	0	0	0
RPS27P21	chr12	0	0	0	0
RPS27P22	chr12	0	0	0	0
RPS27P23	chr12	0	0	0	0
RPS27P25	chr12	4	4	1	0
RPS27P26	chr16	0	0	0	0
RPS27P27	chr16	0	0	0	0
RPS27P29	chr19	0	0	1	0
RPS27P5	chr1	0	0	0	0
RPS28	chr19	619	605	3122	0
RPS28P1	chr14	0	0	0	0
RPS28P4	chr2	0	0	4	0
RPS28P5	chr2	0	0	0	0
RPS28P7	chr11	0	0	22	0
RPS28P8	chr13	0	0	0	0
RPS29	chr14	854	1162	1472	0
RPS29P1	chr14	0	0	0	0
RPS29P10	chr2	0	0	0	0
RPS29P11	chr4	0	0	0	0
RPS29P12	chr5	0	0	0	0
RPS29P13	chr6	0	0	0	0
RPS29P14	chr7	0	0	0	0
RPS29P15	chr7	0	0	0	0
RPS29P16	chr7	6	1	1	0
RPS29P17	chr9	0	0	0	0
RPS29P19	chr11	0	0	0	0
RPS29P2	chr8	0	0	0	0
RPS29P20	chr11	0	0	0	0
RPS29P21	chr17	0	0	0	0
RPS29P22	chr17	0	0	0	0
RPS29P23	chr19	0	0	0	0
RPS29P24	chr19	0	0	0	0
RPS29P25	chr19	0	0	0	0
RPS29P26	chr19	0	0	0	0
RPS29P27	chr19	0	0	0	0
RPS29P28	chrX	0	0	0	0
RPS29P29	chr1	0	0	0	0
RPS29P3	chr3	0	0	0	1
RPS29P30	chr19	0	0	0	0
RPS29P31	chr22	0	0	0	0
RPS29P32	chr6	0	0	0	0
RPS29P33	chr9	0	0	0	0
RPS29P4	chr1	0	0	0	0
RPS29P5	chr1	0	0	89	0
RPS29P6	chr1	0	0	0	0
RPS29P7	chr1	0	0	0	0
RPS29P8	chr2	0	0	0	0
RPS29P9	chr2	0	0	0	0
RPS2P15	chr2	1	0	0	0
RPS2P16	chr2	6	10	9	0
RPS2P17	chr2	0	0	4	0
RPS2P18	chr2	0	0	0	0
RPS2P2	chr14	0	0	0	0
RPS2P24	chr5	0	0	0	0
RPS2P25	chr5	0	0	0	0
RPS2P28	chr6	0	0	0	0
RPS2P32	chr7	25	36	13	0
RPS2P35	chr9	0	0	0	0
RPS2P36	chr10	0	0	0	0
RPS2P39	chr11	0	0	0	0
RPS2P4	chr14	4	1	2	0
RPS2P41	chr12	0	0	1	0
RPS2P44	chr16	0	0	0	0
RPS2P45	chr16	0	0	0	0
RPS2P46	chr17	0	0	301	0
RPS2P48	chr17	0	0	0	0
RPS2P5	chr12	0	0	2360	0
RPS2P52	chr19	0	0	0	0
RPS2P55	chrX	0	0	1556	0
RPS2P6	chr18	0	0	0	0
RPS3	chr11	2593	2402	17316	3
RPS3A	chr4	108	93	20073	0
RPS3AP1	chr21	0	0	0	0
RPS3AP10	chr1	0	0	0	0
RPS3AP11	chr1	0	0	0	0
RPS3AP12	chr1	0	0	1	0
RPS3AP13	chr2	0	0	0	0
RPS3AP14	chr3	0	0	0	0
RPS3AP15	chr3	0	0	0	0
RPS3AP16	chr4	0	0	0	0
RPS3AP17	chr4	0	0	0	0
RPS3AP18	chr4	0	0	0	0
RPS3AP19	chr4	0	0	0	0
RPS3AP2	chr16	0	0	0	0
RPS3AP20	chr5	0	0	3	0
RPS3AP21	chr5	0	1	36	0
RPS3AP22	chr5	0	0	0	0
RPS3AP23	chr6	0	0	0	0
RPS3AP24	chr6	0	0	0	0
RPS3AP25	chr7	0	0	0	0
RPS3AP26	chr7	2	0	53	3
RPS3AP27	chr7	0	0	0	0
RPS3AP28	chr7	0	0	0	0
RPS3AP29	chr7	0	0	0	0
RPS3AP30	chr8	0	1	0	0
RPS3AP31	chr8	0	0	0	0
RPS3AP32	chr8	0	0	0	0
RPS3AP33	chr8	0	0	0	0
RPS3AP34	chr8	2	0	4	0
RPS3AP35	chr8	0	0	1	0
RPS3AP36	chr10	0	0	0	0
RPS3AP37	chr10	0	0	0	0
RPS3AP38	chr10	8	10	9	0
RPS3AP39	chr11	0	0	0	0
RPS3AP4	chr14	0	0	0	0
RPS3AP40	chr11	0	0	0	0
RPS3AP41	chr11	0	0	0	0
RPS3AP42	chr11	0	0	0	0
RPS3AP43	chr12	0	0	0	0
RPS3AP44	chr13	0	0	1	0
RPS3AP46	chr14	0	0	0	0
RPS3AP47	chr15	0	1	2	0
RPS3AP48	chr16	0	0	0	0
RPS3AP49	chr18	0	0	0	0
RPS3AP5	chr10	2	0	4	0
RPS3AP50	chr19	0	0	0	0
RPS3AP51	chr22	0	0	0	0
RPS3AP52	chr13	0	0	0	0
RPS3AP53	chr3	0	2	4	0
RPS3AP54	chr9	1	0	2	0
RPS3AP6	chr15	0	0	183	0
RPS3AP7	chr1	0	0	0	0
RPS3AP8	chr1	0	0	0	0
RPS3AP9	chr1	0	0	0	0
RPS3P6	chr12	0	1	0	0
RPS3P7	chr16	0	0	0	0
RPS4X	chrX	1271	1457	14645	1
RPS4XP1	chr12	3	4	6	0
RPS4XP10	chr8	0	1	0	0
RPS4XP11	chr10	0	0	1	0
RPS4XP12	chr11	0	0	0	0
RPS4XP13	chr11	0	0	2	0
RPS4XP14	chr12	1	0	0	0
RPS4XP15	chr12	0	0	0	0
RPS4XP16	chr13	11	7	17	0
RPS4XP17	chr17	3	1	0	0
RPS4XP18	chr18	0	0	0	0
RPS4XP19	chr18	0	0	0	0
RPS4XP20	chr19	0	0	0	0
RPS4XP21	chr19	0	0	0	0
RPS4XP22	chr19	2	1	0	0
RPS4XP23	chr19	0	0	0	0
RPS4XP4	chr1	0	16	0	0
RPS4XP5	chr2	0	0	0	0
RPS4XP6	chr5	0	1	3	0
RPS4XP7	chr6	0	0	0	0
RPS4XP8	chr6	0	0	0	0
RPS4XP9	chr6	0	0	0	0
RPS4Y1	chrY	1275	339	820	1
RPS4Y2	chrY	1	1125	949	0
RPS5	chr19	212	264	8916	0
RPS5P2	chr21	3	5	2	0
RPS5P3	chr21	0	0	0	0
RPS5P7	chrX	0	0	0	0
RPS5P8	chrX	0	0	0	0
RPS6	chr9	1645	1591	17715	1
RPS6KA1	chr1	609	642	1626	0
RPS6KA2	chr6	735	778	1268	0
RPS6KA2-AS1	chr6	0	0	0	0
RPS6KA2-IT1	chr6	0	1	0	0
RPS6KA3	chrX	1231	966	4954	2
RPS6KA4	chr11	264	213	908	0
RPS6KA5	chr14	36	32	84	0
RPS6KA6	chrX	161	186	577	1
RPS6KB1	chr17	125	110	1965	0
RPS6KB2	chr11	794	655	1819	0
RPS6KB2-AS1	chr11	103	76	62	0
RPS6KC1	chr1	267	215	1595	0
RPS6KL1	chr14	34	38	41	0
RPS6P12	chr9	1	0	0	0
RPS6P14	chr10	0	0	0	0
RPS6P15	chr10	0	0	0	0
RPS6P16	chr11	1	2	5	0
RPS6P2	chr2	0	0	0	0
RPS6P20	chr12	0	0	0	0
RPS6P21	chr12	0	0	0	0
RPS6P22	chr12	0	0	0	0
RPS6P23	chr13	0	0	0	0
RPS6P25	chr19	9	56	6	0
RPS6P26	chrX	0	0	0	0
RPS6P3	chr2	0	0	0	0
RPS6P4	chr3	0	0	0	0
RPS6P7	chr6	0	0	0	0
RPS6P8	chr6	0	0	0	0
RPS7	chr2	803	933	10137	0
RPS7P1	chr17	0	0	540	0
RPS7P10	chr13	0	2	5	0
RPS7P11	chr17	0	0	0	0
RPS7P12	chrX	0	0	0	0
RPS7P13	chrX	0	0	0	0
RPS7P14	chrX	0	4	8	0
RPS7P15	chr4	0	0	0	0
RPS7P2	chr1	0	0	0	0
RPS7P3	chr1	0	1	0	0
RPS7P4	chr1	0	0	0	0
RPS7P5	chr1	0	0	0	0
RPS7P6	chr4	0	0	0	0
RPS7P7	chr4	0	0	0	0
RPS7P8	chr6	0	0	0	0
RPS7P9	chr10	0	0	0	0
RPS8	chr1	2500	2835	15271	3
RPS8P10	chr15	0	0	0	0
RPS8P3	chr18	0	0	0	0
RPS8P4	chr10	0	0	0	0
RPS8P6	chr3	0	0	0	0
RPS9	chr19	15	19	3030	1
RPS9P1	chr21	14	12	2	0
RPSA	chr3	2585	3141	11477	11
RPSAP10	chr10	0	0	0	0
RPSAP11	chr3	0	0	2	0
RPSAP12	chr12	0	0	33	0
RPSAP13	chr14	3	1	1	0
RPSAP14	chrX	4	0	0	0
RPSAP15	chrX	0	0	152	0
RPSAP16	chr1	1	1	1	0
RPSAP17	chr1	0	0	1	0
RPSAP18	chr1	2	1	2	0
RPSAP19	chr1	0	0	813	0
RPSAP2	chr6	0	0	0	0
RPSAP20	chr1	0	0	0	0
RPSAP21	chr1	0	0	0	0
RPSAP22	chr2	0	0	0	0
RPSAP23	chr2	0	0	0	0
RPSAP24	chr2	0	0	0	0
RPSAP25	chr2	0	0	0	0
RPSAP26	chr2	4	1	477	0
RPSAP27	chr2	0	0	0	0
RPSAP28	chr2	0	0	0	0
RPSAP29	chr3	0	0	0	0
RPSAP3	chr14	0	0	0	0
RPSAP31	chr3	0	0	0	0
RPSAP32	chr3	0	0	0	0
RPSAP33	chr3	0	0	0	0
RPSAP34	chr4	0	0	0	0
RPSAP35	chr4	0	0	0	0
RPSAP36	chr4	1	1	0	0
RPSAP37	chr5	0	0	0	0
RPSAP38	chr5	0	0	0	0
RPSAP39	chr4	0	0	0	0
RPSAP4	chr14	7	0	0	0
RPSAP40	chr6	0	0	0	0
RPSAP41	chr6	7	2	23	0
RPSAP42	chr6	0	0	0	0
RPSAP43	chr6	0	1	0	0
RPSAP44	chr6	0	0	0	0
RPSAP45	chr6	0	0	1	0
RPSAP46	chr7	0	0	0	0
RPSAP47	chr8	1	0	1	0
RPSAP48	chr8	0	0	0	0
RPSAP49	chr9	6	0	0	0
RPSAP5	chr14	0	0	0	0
RPSAP50	chr11	0	0	0	0
RPSAP51	chr12	0	0	1	0
RPSAP52	chr12	7	7	18	0
RPSAP53	chr13	0	0	0	0
RPSAP54	chr13	0	0	1	0
RPSAP55	chr15	0	0	0	0
RPSAP56	chr16	0	1	0	0
RPSAP57	chr18	0	0	0	0
RPSAP58	chr19	0	0	310	0
RPSAP59	chrX	0	0	0	0
RPSAP6	chr10	0	0	0	0
RPSAP60	chrX	0	0	0	0
RPSAP61	chrX	0	0	0	0
RPSAP62	chrX	0	0	0	0
RPSAP63	chrX	0	0	0	0
RPSAP64	chr21	0	0	0	0
RPSAP65	chr1	0	0	0	0
RPSAP66	chr17	0	1	0	0
RPSAP67	chr17	0	0	0	0
RPSAP68	chr21	0	0	0	0
RPSAP69	chr3	2	3	0	0
RPSAP7	chr10	0	0	0	0
RPSAP70	chr4	14	2	4	0
RPSAP71	chr5	0	0	0	0
RPSAP72	chr6	0	5	6	0
RPSAP73	chr7	0	0	0	0
RPSAP74	chr8	0	0	0	0
RPSAP75	chr9	0	0	0	0
RPSAP76	chr9	0	0	0	0
RPSAP8	chrX	0	0	0	0
RPSAP9	chr9	1	4	26	0
RPTN	chr1	0	0	0	0
RPTOR	chr17	563	560	749	0
RPUSD1	chr16	715	498	212	3
RPUSD2	chr15	87	88	594	0
RPUSD3	chr3	620	1182	820	0
RPUSD4	chr11	468	632	836	1
RRAD	chr16	14	13	12	0
RRAGA	chr9	373	395	1697	0
RRAGAP1	chr14	0	0	0	0
RRAGB	chrX	28	55	499	0
RRAGC	chr1	418	578	780	1
RRAGD	chr6	37	42	174	0
RRAS	chr19	51	83	125	0
RRAS2	chr11	490	508	602	0
RRAS2P1	chr1	4	1	5	0
RRAS2P2	chr2	0	0	0	0
RREB1	chr6	943	947	1609	0
RRH	chr4	7	1	6	0
RRM1	chr11	1221	1232	3693	0
RRM1-AS1	chr11	0	0	0	0
RRM2	chr2	721	789	2661	0
RRM2B	chr8	445	432	582	0
RRM2P2	chr1	0	0	1	0
RRM2P3	chrX	3	1	4	0
RRM2P4	chrX	0	0	0	0
RRN3	chr16	27	30	563	0
RRN3P1	chr16	4	2	348	0
RRN3P2	chr16	1	5	108	0
RRN3P3	chr16	79	107	215	0
RRN3P4	chr2	0	0	0	0
RRNAD1	chr1	459	379	611	1
RRP1	chr21	728	578	705	1
RRP12	chr10	555	660	498	0
RRP15	chr1	236	350	484	0
RRP1B	chr21	1016	892	1908	2
RRP36	chr6	515	426	703	0
RRP7A	chr22	1042	840	889	3
RRP7BP	chr22	155	54	177	2
RRP8	chr11	195	477	661	2
RRP9	chr3	164	193	556	0
RRS1	chr8	252	194	161	0
RRS1-AS1	chr8	0	1	0	0
RS1	chrX	7	8	10	0
RSAD1	chr17	512	965	965	0
RSAD2	chr2	6	36	24	0
RSBN1	chr1	141	178	865	0
RSBN1L	chr7	274	206	942	1
RSC1A1	chr1	127	148	267	0
RSF1	chr11	507	547	2339	1
RSF1-IT1	chr11	0	0	0	0
RSF1-IT2	chr11	0	0	0	0
RSKR	chr17	392	348	709	2
RSL1D1	chr16	1322	1105	1233	2
RSL1D1-DT	chr16	1	1	0	0
RSL24D1	chr15	503	782	1096	0
RSL24D1P1	chr6	0	0	13	0
RSL24D1P11	chr18	0	0	0	16
RSL24D1P2	chr2	7	0	0	0
RSL24D1P3	chr7	2	0	3	0
RSL24D1P4	chr1	0	0	0	0
RSL24D1P5	chr12	0	0	0	0
RSL24D1P8	chr19	1	1	1	0
RSL24D1P9	chr18	0	0	0	0
RSPH1	chr21	23	13	11	0
RSPH10B	chr7	85	188	158	0
RSPH10B2	chr7	0	8	116	0
RSPH14	chr22	9	11	6	0
RSPH3	chr6	163	150	274	0
RSPH4A	chr6	16	20	40	0
RSPH6A	chr19	0	2	0	0
RSPH9	chr6	100	67	196	0
RSPO1	chr1	2	0	3	0
RSPO2	chr8	1	7	15	0
RSPO3	chr6	18	1	28	0
RSPRY1	chr16	574	475	2016	1
RSRC1	chr3	210	197	805	0
RSRC2	chr12	703	937	5256	0
RSRP1	chr1	3318	1494	3935	3
RSU1	chr10	320	379	575	0
RSU1P1	chr10	0	0	0	0
RSU1P2	chr10	0	0	0	0
RSU1P3	chr10	0	0	0	0
RTBDN	chr19	1	3	7	0
RTCA	chr1	519	447	520	2
RTCA-AS1	chr1	43	31	113	0
RTCB	chr22	1151	1147	3064	1
RTEL1P1	chr4	0	0	0	0
RTF1	chr15	1035	1236	5362	0
RTKN	chr2	781	1005	3531	0
RTKN2	chr10	327	311	696	1
RTL1	chr14	5	4	4	0
RTL10	chr22	783	1052	532	0
RTL3	chrX	0	0	0	0
RTL4	chrX	0	0	0	0
RTL5	chrX	187	133	383	0
RTL6	chr22	843	967	1044	3
RTL8A	chrX	500	543	1107	0
RTL8B	chrX	287	436	408	2
RTL8C	chrX	963	1148	4272	0
RTL9	chrX	6	8	8	0
RTN1	chr14	64	166	188	0
RTN2	chr19	307	404	623	0
RTN3	chr11	2218	2056	4174	0
RTN3P1	chr4	1	0	0	1
RTN4	chr2	2140	2405	9057	2
RTN4IP1	chr6	71	49	167	0
RTN4R	chr22	494	529	903	0
RTN4RL1	chr17	308	211	270	0
RTN4RL2	chr11	28	0	116	0
RTP1	chr3	3	2	4	0
RTP2	chr3	0	2	0	0
RTP3	chr3	0	2	0	0
RTP4	chr3	0	1	0	0
RTP5	chr2	0	0	0	0
RTRAF	chr14	966	1057	4128	1
RTRAFP1	chr2	0	0	2	0
RTRAFP2	chr5	0	0	0	0
RTTN	chr18	481	703	1706	1
RUBCN	chr3	599	650	453	2
RUBCNL	chr13	34	40	48	0
RUFY1	chr5	528	437	1596	0
RUFY1-AS1	chr5	12	10	5	0
RUFY2	chr10	188	178	741	0
RUFY3	chr4	721	649	1697	2
RUFY4	chr2	5	2	2	0
RUNDC1	chr17	320	311	1189	0
RUNDC3A	chr17	7	17	21	0
